Date,ret
2019-01-07,0.00036133937135938987
2019-01-08,1.8131515375110433e-05
2019-01-09,0.0020803900846432435
2019-01-10,-0.0021162302824073893
2019-01-11,0.0015824790160717007
2019-01-14,-0.000485109304529289
2019-01-15,0.0011473287905986469
2019-01-16,0.004511755862537969
2019-01-17,-0.00043832832318554775
2019-01-18,0.002234937539573564
2019-01-21,0.0009302577895497904
2019-01-22,0.0002221915427290267
2019-01-23,-0.0017394940227449898
2019-01-24,0.0006095371832615642
2019-01-25,0.0021780108197329926
2019-01-28,0.0017303684848922023
2019-01-29,-0.0007717499779129368
2019-01-30,0.0018416404827312407
2019-01-31,0.0024555494660328057
2019-02-01,0.0020236280982022965
2019-02-11,0.0006910396027077076
2019-02-12,0.002949834453639161
2019-02-13,0.0018617645309753003
2019-02-14,0.0002570604608905201
2019-02-15,0.003794264420121384
2019-02-18,0.0010521864256714253
2019-02-19,0.0056835510173437595
2019-02-20,0.0004038339148247556
2019-02-21,0.0018071378925926503
2019-02-22,-0.0006745253093120712
2019-02-25,-0.002249541110170346
2019-02-26,0.0025226719049003424
2019-02-27,0.0016219585662738435
2019-02-28,0.00370515102199284
2019-03-01,-0.0017123678266448145
2019-03-04,0.0006972008373260508
2019-03-05,0.00262913266444096
2019-03-06,0.000885204398060075
2019-03-07,-0.00023342562711002254
2019-03-08,0.001472301983927643
2019-03-11,0.0027555974118978963
2019-03-12,0.00011821615024208351
2019-03-13,0.0063270270563484075
2019-03-14,0.0031923399361820787
2019-03-15,0.0016724713008165366
2019-03-18,0.002579659246416361
2019-03-19,0.0007331054070849035
2019-03-20,0.0018665061831472627
2019-03-21,0.002111426898428267
2019-03-22,0.003092540448273673
2019-03-25,0.0028891060598539384
2019-03-26,-0.00034571894703019565
2019-03-27,0.000603852836736001
2019-03-28,0.0022945386407794786
2019-03-29,-0.00017699138576429685
2019-04-01,-0.002737006073578241
2019-04-02,0.0010628424361167396
2019-04-03,0.001556232788007348
2019-04-04,-0.00046221196669876284
2019-04-08,-0.0013713604722290149
2019-04-09,0.0025047832636722056
2019-04-10,0.0018214380217168574
2019-04-11,0.00331338692922647
2019-04-12,0.0016619596260211708
2019-04-15,0.000553976849869903
2019-04-16,-0.0003090176091389875
2019-04-17,0.0006491032059544582
2019-04-18,-4.7103469946727095e-05
2019-04-19,-0.0008498191573079791
2019-04-22,0.0019125132111278177
2019-04-23,0.0016549716748118955
2019-04-24,-0.0010937313975764272
2019-04-25,0.0034663833807946284
2019-04-26,0.0038296269193320697
2019-04-29,0.005158125030113748
2019-04-30,-0.004386312768803401
2019-05-06,0.003290818687182534
2019-05-07,-0.00010988311743157994
2019-05-08,0.0012572696662271788
2019-05-09,-0.000679209461735217
2019-05-10,-0.0017649925609607153
2019-05-13,-0.00010592434710453812
2019-05-14,-0.001546202079139791
2019-05-15,-0.0019195356615305907
2019-05-16,0.0005515421480979154
2019-05-17,-0.0027095437026503424
2019-05-20,0.005085544353200291
2019-05-21,-0.00021362801312612562
2019-05-22,-0.0006937289351986601
2019-05-23,0.001190287111955672
2019-05-24,0.002050574899762591
2019-05-27,-0.0002733411718270663
2019-05-28,0.00022502083685919873
2019-05-29,0.0005593670063583564
2019-05-30,-0.0014291754352058293
2019-05-31,0.0003328677419503853
2019-06-03,-5.623709316885349e-05
2019-06-04,0.0017181233302763638
2019-06-05,0.00015814463163800084
2019-06-06,0.00234280473501532
2019-06-10,0.0001541138716804752
2019-06-11,-0.00020236364289586556
2019-06-12,-0.0031817110126937153
2019-06-13,0.0039622677816196885
2019-06-14,-0.0003725224784745379
2019-06-17,0.0036374276878349456
2019-06-18,0.00123083556922927
2019-06-19,-0.00012529929394711377
2019-06-20,0.00029278805102529726
2019-06-21,0.005145640231577608
2019-06-24,0.0006781882427535521
2019-06-25,0.0006049441087331384
2019-06-26,0.004970492036130677
2019-06-27,0.0007800557223462522
2019-06-28,-0.002548898167577732
2019-07-01,0.00023522400887084072
2019-07-02,0.0024533385245177263
2019-07-03,-0.00017711093002882247
2019-07-04,0.0008188351491434944
2019-07-05,0.0009094332260867859
2019-07-08,-0.0005345461964052015
2019-07-09,0.0017861714354160604
2019-07-10,0.00210349555184103
2019-07-11,0.001003167753029274
2019-07-12,0.0007007479206867975
2019-07-15,-0.0017001825703531369
2019-07-16,0.0003380515874149056
2019-07-17,-0.0004624094740203862
2019-07-18,0.0005309441863789351
2019-07-19,-0.00035398397318934637
2019-07-22,-0.0010798236102794283
2019-07-23,0.0018378119973605951
2019-07-24,0.0010380967687220622
2019-07-25,-0.001249901303408359
2019-07-26,0.0015835638266829336
2019-07-29,0.0012877582734419283
2019-07-30,0.0009476464489711874
2019-07-31,0.001091059158720889
2019-08-01,0.0011585670834876973
2019-08-02,8.592654217887477e-05
2019-08-05,0.001967745911626467
2019-08-06,-0.0016779820989632661
2019-08-07,0.0024896125205041476
2019-08-08,-0.0002677517244609063
2019-08-09,-0.0009162422192159642
2019-08-12,-0.0003508653421645802
2019-08-13,-0.000309523915594097
2019-08-14,0.0008447008820900818
2019-08-15,0.000923569798571759
2019-08-16,-0.001143903273873103
2019-08-19,0.0017660038283023038
2019-08-20,0.00041501852221914994
2019-08-21,-0.00143199549807587
2019-08-22,-0.0002775134588677759
2019-08-23,-0.0012306763452791187
2019-08-26,-0.0007162024174063716
2019-08-27,0.0027825026954146626
2019-08-28,0.0034738314486334743
2019-08-29,0.0005181142588373735
2019-08-30,-0.0007129748130466646
2019-09-02,0.0015441627564571035
2019-09-03,0.0006000522430254923
2019-09-04,0.0007247191342548802
2019-09-05,0.0023647748353312036
2019-09-06,-0.0008260571054220949
2019-09-09,-0.00013485906047677743
2019-09-10,0.002351149782033662
2019-09-11,0.0027810376754767736
2019-09-12,-0.0007231815727532283
2019-09-16,0.0007360332755081932
2019-09-17,0.0015379447041605904
2019-09-18,0.0013004668658756695
2019-09-19,0.00020752398443959347
2019-09-20,0.0010413600725652347
2019-09-23,-0.00015456742259799955
2019-09-24,7.475126344796577e-05
2019-09-25,0.002222281929501666
2019-09-26,0.007245577798378342
2019-09-27,-0.0017215837878674176
2019-09-30,0.002429608680050703
2019-10-08,0.0029065146831537807
2019-10-09,-0.001863998218813447
2019-10-10,0.001821407867795331
2019-10-11,0.0015635814860759957
2019-10-14,-0.002811489841187934
2019-10-15,-0.00022459735907237773
2019-10-16,-0.0002642376262573373
2019-10-17,0.0006530291350953321
2019-10-18,-0.0010473215754422272
2019-10-21,0.0037882454509280223
2019-10-22,-9.431966287909953e-05
2019-10-23,0.00035638792649542693
2019-10-24,-0.00041405367249788437
2019-10-25,-0.0006364476973906488
2019-10-28,0.005034264321624307
2019-10-29,-0.004351444820816909
2019-10-30,-0.0005226170901885385
2019-10-31,-0.00038060170195514803
2019-11-01,-0.001245389738465729
2019-11-04,0.0014509945229417148
2019-11-05,-0.0009307529867160063
2019-11-06,0.0002633965578516372
2019-11-07,-0.0011429284360980393
2019-11-08,0.0011423752120603417
2019-11-11,4.980414556801649e-05
2019-11-12,-0.0009999746410263802
2019-11-13,0.0023717902810890053
2019-11-14,0.000886635595970197
2019-11-15,0.00012824036903607075
2019-11-18,-0.00017942202265982653
2019-11-19,0.0010131080013419044
2019-11-20,-0.0021051560841990396
2019-11-21,-0.0004039356997613377
2019-11-22,-0.0005596091287906908
2019-11-25,-7.758307782697186e-05
2019-11-26,-0.0009943432259985957
2019-11-27,-0.0018508883629821402
2019-11-28,5.6335862486002995e-05
2019-11-29,0.0022996414454715683
2019-12-02,-0.0004637655625479895
2019-12-03,0.0008058597380898652
2019-12-04,0.0008249468162517368
2019-12-05,0.0012648414036644327
2019-12-06,0.00046641340621016245
2019-12-09,-0.0009256190984012888
2019-12-10,-0.0005007886966240894
2019-12-11,-0.00034102801113498893
2019-12-12,0.0003861129771206163
2019-12-13,0.0016104114430501425
2019-12-16,0.0016193523904893224
2019-12-17,0.0004422598961470441
2019-12-18,0.0005298693326003935
2019-12-19,0.000773561936764494
2019-12-20,-0.0001633025882085675
2019-12-23,0.0013746435364143453
2019-12-24,-0.000130620126201908
2019-12-25,0.0022511714690728072
2019-12-26,0.0002642471791840066
2019-12-27,0.0005401897490481585
2019-12-30,-0.0027346356759955235
2019-12-31,0.0008078178787024699
2020-01-02,-0.0015739206753859931
2020-01-03,0.0012305086557333504
2020-01-06,-0.001115537795242703
2020-01-07,0.0015441248206349272
2020-01-08,0.0006097970306372259
2020-01-09,0.0017444966948423866
2020-01-10,0.001991993800625366
2020-01-13,-0.001611871415912524
2020-01-14,0.0013999320174450617
2020-01-15,-0.0006483672014053641
2020-01-16,-0.0008635695585463188
2020-01-17,3.0442852897748403e-05
2020-01-20,-0.001758325689699144
2020-01-21,0.0015097832806990532
2020-01-22,-0.00010093079686505392
2020-01-23,0.001608504484552284
2020-02-03,-0.0014657593654764933
2020-02-04,0.013082419851363873
2020-02-05,-0.0024524632768578476
2020-02-06,-0.001516201859561226
2020-02-07,0.002062452846888243
2020-02-10,0.0034332134884138762
2020-02-11,0.0018677237418520533
2020-02-12,-0.0005924510292350665
2020-02-13,0.002002568434126108
2020-02-14,-0.00015632723890857667
2020-02-17,0.0036995018523100706
2020-02-18,0.004622892321997307
2020-02-19,0.003764344549949841
2020-02-20,0.003023490712274028
2020-02-21,0.0015433748940980666
2020-02-24,-0.004751448184034137
2020-02-25,-0.01032602695007196
2020-02-26,0.008395313025871732
2020-02-27,0.0016978323123137242
2020-02-28,-0.0060334310983539766
2020-03-02,0.002759706733684808
2020-03-03,0.0035438390495976854
2020-03-04,0.0015197276133201137
2020-03-05,0.0006215661114116165
2020-03-06,0.0027084384415989185
2020-03-09,-0.000528099181090029
2020-03-10,-7.470823612383548e-05
2020-03-11,0.0017106928777274504
2020-03-12,-0.0010957901209153707
2020-03-13,0.00013629320379472502
2020-03-16,-0.0003749447426137087
2020-03-17,0.004776628676277849
2020-03-18,0.00315519409685874
2020-03-19,0.00681038705357804
2020-03-20,-0.003170925731761665
2020-03-23,-0.006419139066561795
2020-03-24,0.001549777052040898
2020-03-25,-0.00044443805770298314
2020-03-26,-0.0017241318211275846
2020-03-27,-0.0033964092392193383
2020-03-30,-0.004309905644609823
2020-03-31,0.000736975363312876
2020-04-01,0.003292954468425635
2020-04-02,0.0045832406373786175
2020-04-03,-0.001874257642048605
2020-04-07,0.00027158709193434924
2020-04-08,-0.0003287007832015617
2020-04-09,0.0021085135646845433
2020-04-10,-0.0008748723470879925
2020-04-13,0.0006950504105789094
2020-04-14,-0.00037866233313525385
2020-04-15,-0.0010726440764357607
2020-04-16,-0.001814782376982716
2020-04-17,0.0010878250747658352
2020-04-20,0.0002080890111262109
2020-04-21,0.0019767962804748116
2020-04-22,0.00022820221315775213
2020-04-23,-0.0031982683203016903
2020-04-24,-0.000756488193496236
2020-04-27,0.0006115654965369727
2020-04-28,-0.002330401947960206
2020-04-29,-0.0003583414615405322
2020-04-30,-0.0006937683074208952
2020-05-06,0.001353354673780744
2020-05-07,9.36058788787537e-05
2020-05-08,0.0010503215646681299
2020-05-11,-0.001165237217546189
2020-05-12,-0.0010218605556240735
2020-05-13,0.0019131883919394606
2020-05-14,-0.00013561598357247906
2020-05-15,-0.000824573159879799
2020-05-18,-0.0027089853446772135
2020-05-19,-0.002918015196646931
2020-05-20,0.0012215033517363524
2020-05-21,0.0012955672073322252
2020-05-22,0.0005927261591412523
2020-05-25,-0.0018733199690695896
2020-05-26,0.002331101728288411
2020-05-27,-0.001448768987142207
2020-05-28,0.0016543628677246354
2020-05-29,0.0017795216635516226
2020-06-01,-0.0015278257240272028
2020-06-02,-7.11557073853732e-05
2020-06-03,0.0014749030540911793
2020-06-04,0.0017856940025056862
2020-06-05,-4.18472446754921e-05
2020-06-08,-0.00043264263000198136
2020-06-09,0.0011975001129463777
2020-06-10,-0.00031293286532922465
2020-06-11,0.0009949962439686029
2020-06-12,0.001383627855094313
2020-06-15,0.001677977624129641
2020-06-16,0.00035986437813927824
2020-06-17,0.0012487314458399868
2020-06-18,0.0006918601245766897
2020-06-19,-0.0008240082801851201
2020-06-22,-0.002408075391803467
2020-06-23,0.0017280564050998796
2020-06-24,-0.0010695832379835485
2020-06-29,-0.0008717899746220068
2020-06-30,0.00010612027353133595
2020-07-01,-0.001118518997569058
2020-07-02,-0.0022449292397780773
2020-07-03,-0.0009430855992124034
2020-07-06,-0.008144613193378503
2020-07-07,0.0020199733022862737
2020-07-08,-0.004119331440914659
2020-07-09,0.0017819410720295234
2020-07-10,0.00469202040998562
2020-07-13,-0.002543438032554045
2020-07-14,0.0048971267239517596
2020-07-15,0.008095233964207617
2020-07-16,-0.0007894617913649371
2020-07-17,-0.0015398338702915324
2020-07-20,-0.005573309711156882
2020-07-21,0.004539055795172317
2020-07-22,0.002924648340844667
2020-07-23,-0.0008661396454881479
2020-07-24,-0.004711770538821235
2020-07-27,0.00018102132116006465
2020-07-28,0.0019834635752029525
2020-07-29,0.0009092837141405352
2020-07-30,8.532958890736025e-06
2020-07-31,0.0031315815755876466
2020-08-03,-0.001353305980788453
2020-08-04,0.001354313145520293
2020-08-05,-0.0027504589592487055
2020-08-06,-0.0016428914563702767
2020-08-07,-0.007102694667660427
2020-08-10,-0.0025229139609109852
2020-08-11,0.0018587654076529583
2020-08-12,-0.005692119615318968
2020-08-13,-9.013714393410824e-05
2020-08-14,0.0010024035726796457
2020-08-17,0.0007734075832627994
2020-08-18,0.0016576921166019977
2020-08-19,-0.0024114837882067957
2020-08-20,0.001214438940016797
2020-08-21,0.002605058754099422
2020-08-24,-0.00025319455489598505
2020-08-25,0.004155838213956057
2020-08-26,0.001960590164083384
2020-08-27,0.0011058755635456
2020-08-28,0.0025198485453791167
2020-08-31,-0.0012941300605181791
2020-09-01,-0.0029693607514316173
2020-09-02,-0.0020230990508519077
2020-09-03,0.001589942977677541
2020-09-04,-0.0010491153016341202
2020-09-07,-0.004111654111996441
2020-09-08,-0.007015665540721118
2020-09-09,0.00036379239191224044
2020-09-10,0.0037943967132103087
2020-09-11,0.005654945210335171
2020-09-14,0.004992155298905357
2020-09-15,-0.0010111456088091933
2020-09-16,-0.003102214383647911
2020-09-17,0.004905233870330608
2020-09-18,0.0011833933212372985
2020-09-21,0.00046050093052528375
2020-09-22,0.00072969146802194
2020-09-23,0.004142562017829072
2020-09-24,-0.0012893306557891261
2020-09-25,0.0013239626524773674
2020-09-28,-0.0024638529915051582
2020-09-29,0.0010699066874212734
2020-09-30,0.0027946992803194754
2020-10-09,0.0013577298485950608
2020-10-12,0.0005008892024558377
2020-10-13,0.0025184753035751013
2020-10-14,-0.0022908862456957318
2020-10-15,0.0003195341954575111
2020-10-16,0.0021113420909668343
2020-10-19,-0.0016245819474977954
2020-10-20,3.134363061177772e-05
2020-10-21,0.0004862848385033241
2020-10-22,0.0009346419392536965
2020-10-23,-0.0011307890559827793
2020-10-26,-0.0002396012260912632
2020-10-27,0.0014350417992949043
2020-10-28,0.0006958286076070668
2020-10-29,0.0030999392671192836
2020-10-30,0.0015921205991589124
2020-11-02,-0.0030915111043747136
2020-11-03,0.0027478141388788367
2020-11-04,-0.001743196016131725
2020-11-05,-0.0009656249646903016
2020-11-06,-0.003320714906796701
2020-11-09,0.002871215866505905
2020-11-10,0.0018345078295359373
2020-11-11,-0.0034798732658522184
2020-11-12,-0.002010223546254429
2020-11-13,0.0005594545673879112
2020-11-16,-0.001866180947051408
2020-11-17,-0.0038941589369339306
2020-11-18,-0.0007477831635376402
2020-11-19,0.002274639371814767
2020-11-20,-0.0017821711005035976
2020-11-23,-0.0033348631449806286
2020-11-24,-0.0030108123145844573
2020-11-25,0.0006458076260776394
2020-11-26,0.0008324547853329639
2020-11-27,-0.0013470640840008556
2020-11-30,0.00025628895548739355
2020-12-01,0.0024228039416839143
2020-12-02,0.0015424518526903899
2020-12-03,0.0038309485542859048
2020-12-04,0.0005813480930842944
2020-12-07,0.0008746047026561878
2020-12-08,0.0005459726489074441
2020-12-09,-0.001420372995717848
2020-12-10,-0.00010012675787645443
2020-12-11,-0.0027901322770809388
2020-12-14,0.0007322803705721564
2020-12-15,0.0029881480846497607
2020-12-16,-0.003187839065375066
2020-12-17,0.0010653196941412275
2020-12-18,-0.00428495476068849
2020-12-21,-0.0018239192860310376
2020-12-22,-0.002097043457379398
2020-12-23,-0.002128421297727078
2020-12-24,-0.0016302448889207455
2020-12-25,-0.0009621061163274866
2020-12-28,-0.003395249972656963
2020-12-29,0.003883079066234423
2020-12-30,-0.0027009600255287706
2020-12-31,0.0029644636504118863
2021-01-04,-0.0021439002842551444
2021-01-05,0.002230317110360247
2021-01-06,-0.005631687473828662
2021-01-07,-0.012997912156787323
2021-01-08,0.007025316772283359
2021-01-11,-0.002990010397100413
2021-01-12,-0.002334594273565792
2021-01-13,-0.00299731579978214
2021-01-14,0.011607976290449396
2021-01-15,0.006023576447532946
2021-01-18,-0.0014581462347771634
2021-01-19,0.006742822700337993
2021-01-20,-0.0023202104729466095
2021-01-21,-0.0012410262768397344
2021-01-22,-0.0007920471731348629
2021-01-25,-0.0038349184575229567
2021-01-26,0.0015282888712493418
2021-01-27,0.0005661635244244019
2021-01-28,0.003885069057921648
2021-01-29,-0.002362430444651946
2021-02-01,-0.0026480533284201496
2021-02-02,0.001171786975973661
2021-02-03,-0.0032884286884300225
2021-02-04,-0.0030111986584297826
2021-02-05,-0.001287790568531134
2021-02-08,-0.00130544125985626
2021-02-09,0.001994495893026336
2021-02-10,0.00042282710832849176
2021-02-18,0.003365298953493471
2021-02-19,0.003922134467538935
2021-02-22,0.006367397591147508
2021-02-23,-0.0014259702054157126
2021-02-24,0.002868691171333363
2021-02-25,-0.003383379682610631
2021-02-26,0.0035828964573779557
2021-03-01,0.002067752171825244
2021-03-02,0.0007012976708106336
2021-03-03,-5.654426364328988e-05
2021-03-04,-0.0036020643995736783
2021-03-05,0.0032217208700457047
2021-03-08,-0.000663869412485963
2021-03-09,-0.0006981346121796433
2021-03-10,0.0006224905736688224
2021-03-11,-0.0018296911801943677
2021-03-12,0.0002520474068226598
2021-03-15,-0.007106720271486517
2021-03-16,0.0005470340411139543
2021-03-17,0.009725539948646021
2021-03-18,0.005657947561011869
2021-03-19,-0.00630636137097247
2021-03-22,-0.002091149962701622
2021-03-23,0.00012056518076459383
2021-03-24,-0.00780706303694936
2021-03-25,0.0026319000083804512
2021-03-26,0.005394968061388571
2021-03-29,0.0023051473187589
2021-03-30,0.008767669134421893
2021-03-31,-0.004996220593743789
2021-04-01,0.008090766198278906
2021-04-02,0.0047835443915656434
2021-04-06,0.0003755939056391145
2021-04-07,-0.00023087420300855685
2021-04-08,0.0027113391600597746
2021-04-09,-0.002197537972932129
2021-04-12,-0.0040618192494994675
2021-04-13,0.0021454629313922167
2021-04-14,0.0006050483233489626
2021-04-15,0.0023164686180269477
2021-04-16,-0.0006868647291431926
2021-04-19,0.003595404180953084
2021-04-20,-0.0007489859994135066
2021-04-21,-0.00025661356364483625
2021-04-22,0.0008713773008935241
2021-04-23,0.0012593641681039663
2021-04-26,0.0024948435528300787
2021-04-27,0.00038603938050082304
2021-04-28,-0.002050900299640241
2021-04-29,-0.0008420199625776901
2021-04-30,-0.0009436946698937205
2021-05-06,-0.002891406303524226
2021-05-07,-0.001996301143710119
2021-05-10,-0.006551429253436756
2021-05-11,0.0007176593275718705
2021-05-12,0.0007342434668541602
2021-05-13,0.0007050434840215909
2021-05-14,2.9335689077014324e-05
2021-05-17,0.002660065228129147
2021-05-18,-0.0024166689766809144
2021-05-19,0.0024653183065228785
2021-05-20,0.0022379857417080856
2021-05-21,0.00022906153478019367
2021-05-24,-0.0010297579031891763
2021-05-25,-0.0010314454204899143
2021-05-26,0.004389475858788203
2021-05-27,0.00453507322707658
2021-05-28,-0.002415222571884751
2021-05-31,-0.00028481766301477647
2021-06-01,0.0015732276333776923
2021-06-02,0.0013953863157232915
2021-06-03,-0.00042446271016107395
2021-06-04,0.0010113552290006056
2021-06-07,-0.0004142216713672892
2021-06-08,0.001313757851219116
2021-06-09,0.002540175032910267
2021-06-10,0.0017067558447568885
2021-06-11,0.001826240589109864
2021-06-15,-0.001225290791018914
2021-06-16,-1.2278137658767313e-05
2021-06-17,-0.002379953386541073
2021-06-18,-0.002025159484576388
2021-06-21,-0.001247919049487435
2021-06-22,0.0012357420817094567
2021-06-23,-0.0010306126482717728
2021-06-24,-0.0004404710316192042
2021-06-25,0.001336770223540027
2021-06-28,0.0021154257487045556
2021-06-29,0.0009818941751694983
2021-06-30,-0.0030942302863261276
2021-07-01,0.007337827714029246
2021-07-02,-0.0030931253424373332
2021-07-05,-0.0006111922213433863
2021-07-06,0.0012758039287157704
2021-07-07,0.0031700767696389107
2021-07-08,-0.0031235948955899064
2021-07-09,0.0004932855375133875
2021-07-12,0.0019091480771920369
2021-07-13,-0.0009066192384592324
2021-07-14,0.0014516302704578139
2021-07-15,-0.0036356413559226206
2021-07-16,-0.0026884666164329273
2021-07-19,0.00021470434177447138
2021-07-20,0.001666416867760211
2021-07-21,0.002136437489892326
2021-07-22,0.0007271107800938537
2021-07-23,-0.004608681874099366
2021-07-26,-0.0022250067288274705
2021-07-27,0.006242340164548468
2021-07-28,0.0009321156061528023
2021-07-29,-0.0011424857199068758
2021-07-30,-0.0022743988676739834
2021-08-02,0.003192706430487382
2021-08-03,0.005527822535138584
2021-08-04,-0.001423158372161516
2021-08-05,0.0006829771582201622
2021-08-06,-0.0033475358871378844
2021-08-09,0.006271606079207626
2021-08-10,0.003597711120224169
2021-08-11,0.0013033227220310426
2021-08-12,-0.002573921369054605
2021-08-13,-0.0008436974523202978
2021-08-16,0.0023441749445820828
2021-08-17,-0.0011077085648207724
2021-08-18,-0.000632774292234857
2021-08-19,-0.0008070029698930706
2021-08-20,-0.003412945621986947
2021-08-23,0.00410143188877659
2021-08-24,0.002111982441018365
2021-08-25,0.0010678340774964556
2021-08-26,-0.006180984466606605
2021-08-27,-0.002913359358383861
2021-08-30,-0.0028941051222947296
2021-08-31,-0.005508782303329711
2021-09-01,0.0032450213447919804
2021-09-02,-0.007630868144263277
2021-09-03,0.0021531533077908246
2021-09-06,0.0035614853795278706
2021-09-07,-0.0045917689259929555
2021-09-08,-0.003011731985443751
2021-09-09,-0.006403622469700417
2021-09-10,0.0034280866983136806
2021-09-13,-0.007942755354394208
2021-09-14,0.005859359758188998
2021-09-15,-0.005871858555439746
2021-09-16,-0.0013573437677161498
2021-09-17,0.001162795649462523
2021-09-22,-0.005355264788832175
2021-09-23,0.001575461650834403
2021-09-24,0.005879491089560117
2021-09-27,0.004812074281619887
2021-09-28,-0.0006870232381131847
2021-09-29,0.0011811113934707997
2021-09-30,0.0017858107907446318
2021-10-08,-0.0012001864930973414
2021-10-11,0.00044614749320248453
2021-10-12,0.0005585925490540385
2021-10-13,0.003915600642336571
2021-10-14,0.0024835940214162407
2021-10-15,0.0019557356292210495
2021-10-18,-7.294014946409091e-05
2021-10-19,-0.0024329092906562166
2021-10-20,0.0013486697142277688
2021-10-21,0.0010514961490854721
2021-10-22,-0.0024449517607839522
2021-10-25,0.0038959994281643527
2021-10-26,-0.00031011387835295535
2021-10-27,-0.0023766166948114807
2021-10-28,-0.008146236601624297
2021-10-29,0.002286029304751077
2021-11-01,0.0014111224235539774
2021-11-02,-0.0036115451775892357
2021-11-03,0.0031551042986402754
2021-11-04,-0.0002489749524530911
2021-11-05,0.0003746141287101932
2021-11-08,0.0013537444364205885
2021-11-09,0.002157464695385731
2021-11-10,0.0018915173272413847
2021-11-11,0.00047220336340295273
2021-11-12,0.0006568498580102038
2021-11-15,0.008201295721629179
2021-11-16,-0.0015884248400805014
2021-11-17,0.002398546837127173
2021-11-18,-0.0007510945968553983
2021-11-19,0.001269716345816579
