,1,2,3,4,5,6,7,8,9,10,H-L
2023-11-01,0.002542832530089548,0.0028480670695478867,0.002620487205551262,0.003624223713706319,0.002341848715618308,0.00217612648759835,0.0026672295340228005,0.0008550441242368732,0.002112115642421766,-0.0018796805065063973,-0.004422513036595945
2023-11-02,-0.005916275600681107,-0.0063290232922692926,-0.007188593506864688,-0.0068498878606625384,-0.008037940359052486,-0.009066241925044686,-0.007514659821017853,-0.0109643451331695,-0.008594928540445392,-0.01570440167208581,-0.009788126071404703
2023-11-03,0.004939867514203416,0.007707914677145047,0.005119335004735781,0.00672252304500447,0.004182597591005345,0.0024227717071443836,0.006151530775733473,0.0038921771822917096,0.0042157832350566,-0.0022157082979841185,-0.007155575812187533
2023-11-06,0.020212327203296153,0.02509938342873148,0.023418350473342824,0.02838343006104385,0.024306880487769147,0.023399857838004627,0.028065013990485208,0.026840064916264696,0.025619953526204123,0.02202216211722159,0.0018098349139254403
2023-11-07,0.02156737600549127,0.02706679282157579,0.027702073880693602,0.03334842835573105,0.029288696229433975,0.027857687870854627,0.03499792548873355,0.03440553850515742,0.030947816775963838,0.02843505656196147,0.0068676805564702
2023-11-08,0.02123605912137579,0.02727881941214174,0.028516011267527886,0.03719198631916306,0.03063833385258539,0.0294075182000094,0.03641799196522201,0.03675765410456696,0.03514267126097256,0.03184241532359351,0.010606356202217723
2023-11-09,0.01974413352898878,0.023675530630555674,0.024548172803636668,0.031116913799483795,0.024039861204410932,0.024079204616473136,0.029532066849981817,0.02974053547369148,0.026554909549605852,0.021885406965810768,0.0021412734368219874
2023-11-10,0.015290105062216383,0.021649153748465412,0.023739043201344925,0.029972039328285332,0.023190282738899084,0.02332603995062754,0.028940162289366144,0.02766841422193527,0.026100146919912158,0.020437188644317206,0.0051470835821008235
2023-11-13,0.02148134768546138,0.031116450038959315,0.03564512004803102,0.041513372929003214,0.035117300050536114,0.03659312393147532,0.04045161897614934,0.03928466203916037,0.035631713089985945,0.027680431861906656,0.006199084176445275
2023-11-14,0.025040855677428538,0.036281201136001175,0.040233403419887896,0.047543683033305646,0.04198429746666083,0.04239019756565822,0.04702104026933465,0.04430186136191974,0.039395393589575264,0.03241550253872323,0.007374646861294692
2023-11-15,0.03359510950459326,0.0431666919056948,0.0465006373945016,0.054235130304147096,0.04770502582242248,0.04647946502821481,0.05221092966716595,0.05012742281499449,0.045460854134924726,0.037017527313207774,0.003422417808614509
2023-11-16,0.027006201778860612,0.0357318235278165,0.03930078229357528,0.04786316732876921,0.04157527688351996,0.03983452508781179,0.04593619236207708,0.04220188757870363,0.036755109266022226,0.02550899160470115,-0.001497210174159466
2023-11-17,0.031879239841244474,0.04220261656584284,0.04651839860925341,0.0554104437662906,0.05052167912389917,0.047105867001075157,0.053882540823198904,0.05088474675864334,0.046504850384989596,0.034325981345380674,0.0024467415041361986
2023-11-20,0.0401032991256396,0.05116311603545387,0.05711972202200549,0.06406004763824591,0.061114992847804445,0.057005560082886444,0.06392015662937947,0.06066853899553748,0.0561030634498635,0.043828912643303346,0.0037256135176637444
2023-11-21,0.039365915431477674,0.04726366242380952,0.052840964058144944,0.05943945248974331,0.055059221474767155,0.04901449681941573,0.055648796817271945,0.054260267631698375,0.0499746672939491,0.036303090122681646,-0.0030628253087960347
2023-11-22,0.030296559095772394,0.03880656973232285,0.04160853669486045,0.04742840310967755,0.046743013509615634,0.03738239711146016,0.045632104099352394,0.04358058595147351,0.03827047946988401,0.02637114313972446,-0.003925415956047938
2023-11-23,0.039009537102275955,0.04903031172750896,0.051883743309325235,0.057216810062070786,0.05732890266518775,0.04709660686692337,0.05668866479760153,0.05304323797349873,0.049012120525529695,0.035442328144109275,-0.0035672089581666863
2023-11-24,0.030043909849419605,0.03482433563676494,0.037563581053125523,0.042350441047196194,0.0435785720660501,0.03355239701732318,0.043127462256390664,0.041878896748995365,0.03878827889165424,0.02663454941911258,-0.0034093604303070324
2023-11-27,0.02776455933264859,0.034600586809893204,0.039152412128108625,0.04476244619771473,0.04441433096739732,0.03472870020337715,0.04255717018285743,0.044072289628676764,0.03758013985441136,0.024890734032061393,-0.0028738253005872044
2023-11-28,0.03442026138556987,0.042592270348545534,0.04818358074958222,0.05447426964347591,0.054145557589534446,0.04346680912538854,0.050451732777975926,0.05187498754024237,0.04470860932604599,0.03109516301375759,-0.0033250983718122826
2023-11-29,0.026919946339686113,0.037463702951676704,0.04249089114582437,0.04782454352750924,0.04764112196065296,0.03770127565056717,0.045436084313649656,0.04659399569504791,0.037761217884247536,0.027211526209175798,0.0002915798694896792
2023-11-30,0.023394839999196306,0.03361266784476401,0.036107556063960156,0.04166477027438177,0.041938500352758284,0.03087121644543997,0.03932276528756896,0.038690422148612416,0.032505674992551255,0.02546592624941259,0.0020710862502162806
2023-12-01,0.025549087833672147,0.03792785593827871,0.04206505862516838,0.0474990074038195,0.0481898451906155,0.03709102385823018,0.04557612168550865,0.0460809694581117,0.039107444254320015,0.03265439471892918,0.007105306885257036
2023-12-04,0.024293893109741244,0.0369321830410448,0.04164800122296081,0.04728675031179343,0.04713920088100627,0.038636192252515196,0.045638532263823896,0.04800641857146971,0.03834704118101343,0.03187315065858895,0.007579257548847706
2023-12-05,0.008169735087869216,0.022032992813940284,0.02311028095346831,0.029637959899717813,0.02780674812569408,0.01939193718889299,0.025811166672824216,0.028206318936424973,0.019430306141193954,0.014945235995308965,0.006775500907439749
2023-12-06,0.012721178119426194,0.02775426210608891,0.025656105284530783,0.03499754106596431,0.0339521933522852,0.02386665240356742,0.03192515084290526,0.033856826624859254,0.025160901850614387,0.019788333049467078,0.007067154930040884
2023-12-07,0.007662223103212664,0.023751216321920864,0.02244587907478344,0.030951981109418013,0.03101689784531579,0.01999381515742083,0.031034278789246257,0.0331226304219551,0.02286258136366376,0.015781415431703368,0.008119192328490704
2023-12-08,0.0007891048360603838,0.017292637041147238,0.01417230140204907,0.02302581987322319,0.02083964334047652,0.00778253616780211,0.022868495322126703,0.023170715529219395,0.012282897477260675,0.00648474871099396,0.005695643874933577
2023-12-11,0.01068870687948846,0.027073448586997943,0.02498526791539132,0.03378618784388893,0.03141797091628114,0.01988761627314111,0.034537011570292035,0.034115327762346395,0.026414767148484695,0.016773350411293825,0.006084643531805366
2023-12-12,0.018076041841616555,0.03138034862079109,0.029745572242308012,0.03780161977444234,0.03478108852861409,0.02478780267679507,0.03953235071818655,0.03722583548803931,0.02979623973960576,0.018564014971113523,0.0004879731294969679
2023-12-13,0.008524186070599384,0.02329471172993589,0.023535753633639765,0.03372823888706798,0.02906276559362874,0.020025050847437366,0.03419611406221523,0.030287190567438255,0.023016474148189154,0.01299664686022848,0.004472460789629095
2023-12-14,0.006403854703463986,0.0198663270469574,0.02007574602378747,0.03165680567426269,0.025734562245672256,0.017391739381758038,0.03266908443616887,0.02793348665599661,0.020141762328651707,0.009805349256188926,0.0034014945527249393
2023-12-15,0.0031036690328105996,0.015592975001125062,0.016643734665499895,0.027296086652592484,0.021813018779401117,0.013867471067537405,0.028457998807443853,0.023794395204120473,0.014807211853260872,0.003665881267950368,0.0005622122351397682
2023-12-18,-0.012021792763525212,0.0009210268975547945,0.0023134082488863693,0.013884127134264793,0.0093083531039315,0.0006179321095250954,0.015205501869215836,0.013096416776169715,0.0001686110039377381,-0.00859566092979547,0.003426131833729742
2023-12-19,-0.01044776523629657,0.0020308240483989004,0.004878644553302459,0.015357760277408466,0.011535456065265163,0.0025994091607694993,0.017840663633550878,0.016409173120531615,0.0029443329941584995,-0.006973031171005316,0.003474734065291255
2023-12-20,-0.020575552705625583,-0.005561671233741315,-0.004347384106489943,0.006660667460581558,0.0031670642132044305,-0.008283915640855503,0.006893376577358673,0.004984996945890427,-0.008917074027793327,-0.02062928437614466,-5.37316705190756e-05
2023-12-21,-0.011269449359223895,0.001798084612358886,0.0025456889820234226,0.011864646847605959,0.009793287829197542,-0.0010050940156614077,0.013547815483245015,0.011116302565631626,-0.000987693987067632,-0.012785157121368823,-0.0015157077621449286
2023-12-22,-0.02122711685985454,-0.01135529348067999,-0.010214543180210988,0.00041531943009464646,-0.0031416905172878956,-0.014259032082236951,-0.002704073007935886,-0.005687491795575286,-0.016585992241712828,-0.02616064091942743,-0.00493352405957289
2023-12-25,-0.024705286128550875,-0.01575655972972521,-0.013834952548358282,-0.005151021708640015,-0.007578678413050925,-0.016987749189302858,-0.0063250259639634,-0.008179734629264036,-0.016992887239836874,-0.026012865049694155,-0.0013075789211432808
2023-12-26,-0.03760338667030834,-0.028042745656837512,-0.02678577782836839,-0.018980772037405797,-0.02067113171286037,-0.03087529142250091,-0.020920892741641696,-0.022947103995975472,-0.03260921114206791,-0.03944848810081446,-0.001845101430506116
2023-12-27,-0.029668201718794432,-0.020158142865628434,-0.01919951837728375,-0.01050014952090746,-0.011822191901394746,-0.022192405128378744,-0.011220044121040494,-0.01485737540254023,-0.025608133646999674,-0.035486434556857314,-0.00581823283806288
2023-12-28,-0.008060606624874778,-0.00041231935910555906,0.0009292867768769392,0.009566516240483287,0.007336574219777875,-0.002393755300570656,0.006453826858142246,0.0010897670160617615,-0.006430639269164911,-0.013283073927177914,-0.005222467302303133
2023-12-29,0.006498282960581796,0.014926435556665328,0.016667300143315602,0.025137991512782922,0.024052000374687563,0.014249881460502135,0.02110111875307813,0.016129592662340084,0.007391883699318513,-0.002767452645403793,-0.009265735605985585
2024-01-02,0.011959001000620778,0.01986531193375575,0.01995351324542516,0.027508552120984124,0.02716535689429399,0.017050667152720526,0.02202421393020018,0.016225260672574994,0.003966242556511001,-0.009763339730020242,-0.021722340730641016
2024-01-03,0.0073873829194523,0.016195232267607128,0.016138203995108912,0.022613696311487495,0.024393054346250345,0.013691146955717017,0.015872296309243254,0.011289539214470169,-0.0024728204915406083,-0.013915137331782974,-0.02130252025123527
2024-01-04,0.00599915911705026,0.015392003568108879,0.014808558838002164,0.020100434784040895,0.02156769732335572,0.010275062967750772,0.01138977494440243,0.00595539342825859,-0.008456749327679666,-0.021928625829968018,-0.027927784947018273
2024-01-05,-0.00938743342485323,-0.0008784653137967838,-0.0012135606182009338,0.002946679921612915,0.006195858647357057,-0.007128245093322624,-0.005670673380636499,-0.011573091909137483,-0.0249389692049432,-0.0403594561058018,-0.03097202268094857
2024-01-08,-0.027832773405537598,-0.019192383793152565,-0.020179895048138274,-0.016506280662500004,-0.013120990372359557,-0.026464539022120537,-0.026019479816588025,-0.03102375003986973,-0.04600172555851599,-0.059931019826717544,-0.03209824642117995
2024-01-09,-0.02343761541365871,-0.014805815654330007,-0.014193283125513361,-0.010493098059949336,-0.007068174962977304,-0.019614236461364495,-0.020064087628451445,-0.02453742274285889,-0.0402055700211375,-0.05376091116880322,-0.030323295755144513
2024-01-10,-0.035009269459641223,-0.024923919519230328,-0.024900389550123997,-0.019971795301783606,-0.017085300199785138,-0.028693976938732296,-0.0303503997721679,-0.034237286998667585,-0.04973083955862044,-0.0552392219861633,-0.02022995252652208
2024-01-11,-0.01768509605249123,-0.007772932476414633,-0.00678984710745599,-0.0042444769086084425,-0.0008517216473788967,-0.012042321243506335,-0.014225201979788361,-0.018594074653798524,-0.032246281430615906,-0.03672349263713072,-0.01903839658463949
2024-01-12,-0.02706972477899997,-0.01830987087131731,-0.01691735073174491,-0.01362411408131838,-0.009049080956147346,-0.019337741536698653,-0.022262154986324497,-0.024238625127185734,-0.036884032729784674,-0.03858158294268739,-0.011511858163687423
