,rank_ic
2024-12-31,0.03785004819016003
2025-01-02,0.09344875424417808
2025-01-03,-0.19698472182017254
2025-01-06,-0.12956053497432468
2025-01-07,0.374251402415012
2025-01-08,0.01981513252151163
2025-01-09,0.35413501074138176
2025-01-10,-0.24205902699617626
2025-01-13,0.21608690885662934
2025-01-14,0.44952358525762653
2025-01-15,0.16756152762554236
2025-01-16,0.18647381519791273
2025-01-17,-0.16916677845943195
2025-01-20,0.13306420278621992
2025-01-21,-0.21245633791411717
2025-01-22,-0.11288231965754252
2025-01-23,0.12924194739732872
2025-01-24,0.07090028974572787
2025-01-27,-0.029147084237032703
2025-02-05,0.22240839533689907
2025-02-06,0.06979439205105427
2025-02-07,0.275180869879872
2025-02-10,0.06694546711212022
2025-02-11,0.025341721197374285
2025-02-12,-0.14994968891738084
2025-02-13,0.31259837450406447
2025-02-14,-0.10117700364644375
2025-02-17,0.008580065758134884
2025-02-18,0.3302016936577293
2025-02-19,-0.35317884901040747
2025-02-20,-0.006910019319713038
2025-02-21,-0.29920276003191854
2025-02-24,0.22699226719451074
2025-02-25,-0.040660402003935864
2025-02-26,0.05698205274934083
2025-02-27,0.30479559505969755
2025-02-28,0.44279864709248795
2025-03-03,0.007290108633018366
2025-03-04,-0.09191328082882351
2025-03-05,-0.11312398367417262
2025-03-06,-0.08310248053061897
2025-03-07,0.10996872130232582
2025-03-10,0.0863972545226961
2025-03-11,0.032531252415559056
2025-03-12,0.16012047914898048
2025-03-13,0.09793008624648092
2025-03-14,0.3037977498062552
2025-03-17,0.017903544133675266
2025-03-18,0.020704199586985474
2025-03-19,0.04877457674478174
2025-03-20,0.017838981997826322
2025-03-21,-0.060597131221028944
2025-03-24,0.005758415315982353
2025-03-25,-0.15048624060920543
2025-03-26,0.14354031505456108
2025-03-27,0.11849704417225747
2025-03-28,0.033850679917135355
2025-03-31,0.07468711094240593
2025-04-01,-0.07386651108875232
2025-04-02,0.1367260101726444
2025-04-03,-0.11642877542164626
2025-04-07,-0.3405413951833204
2025-04-08,0.0007287856442136727
2025-04-09,0.3055396587829235
2025-04-10,0.39745212018138926
2025-04-11,0.4262175561386747
2025-04-14,0.14473220198229084
2025-04-15,0.07161166812703834
2025-04-16,-0.3244010078098251
2025-04-17,-0.01669283097732061
2025-04-18,0.2843655495216193
2025-04-21,0.33745290277268714
2025-04-22,-0.20785981023900352
2025-04-23,0.555561566352458
2025-04-24,-0.24362466553369186
2025-04-25,0.1714909242921165
2025-04-28,-0.029724359808764988
2025-04-29,0.14287221653183507
2025-04-30,0.33148520959123967
2025-05-06,0.2068387191422871
2025-05-07,0.016614592077038227
2025-05-08,0.21134135093979287
2025-05-09,0.17141013747668957
2025-05-12,-0.13692778767612562
2025-05-13,0.17527710499072155
2025-05-14,0.2306889265366612
2025-05-15,-0.002312859852283388
2025-05-16,-0.19922581697148697
2025-05-19,0.04778261817363413
2025-05-20,0.01700413917400003
2025-05-21,0.17002288225760487
2025-05-22,0.06245393324016305
2025-05-23,-0.005685274596698017
2025-05-26,0.008050593913552472
2025-05-27,-0.1201707144462212
2025-05-28,0.06899160523887093
2025-05-29,0.1157224407094091
2025-05-30,0.13237132168306923
2025-06-03,-0.10300340385756647
2025-06-04,0.09192561549925671
2025-06-05,0.3935554159248673
2025-06-06,0.049738404328070696
2025-06-09,-0.03946253646482763
2025-06-10,-0.12492231991184369
2025-06-11,0.1993141805944937
2025-06-12,-0.11608837703396466
2025-06-13,0.10765890438007289
2025-06-16,0.005333361173297436
2025-06-17,0.09177195151166832
2025-06-18,0.1427158622157352
2025-06-19,0.11381909528788801
2025-06-20,0.08102618310701248
2025-06-23,-0.0833308936442551
2025-06-24,0.237817060777939
2025-06-25,0.14822718061358378
2025-06-26,-0.037220756321750946
2025-06-27,0.08174169415309963
2025-06-30,-0.000502202047132818
2025-07-01,0.18318896049875308
2025-07-02,0.21129388168852956
2025-07-03,0.015090604558190161
2025-07-04,0.14051064737059651
2025-07-07,0.0200545367973502
2025-07-08,0.01438903854885402
2025-07-09,0.14383918568110748
2025-07-10,0.12384269777205265
2025-07-11,0.18944304933868247
2025-07-14,0.08704433234449432
2025-07-15,0.013141156102678622
2025-07-16,0.20797857194204064
2025-07-17,-0.03502402958848657
2025-07-18,0.08738771547860318
2025-07-21,0.08700124558913384
2025-07-22,0.1035064805458791
2025-07-23,0.10519153675053888
2025-07-24,0.05718706262870224
2025-07-25,0.12634214811049388
2025-07-28,0.03144128307996068
2025-07-29,-0.11791873976592933
2025-07-30,0.11772994518252854
2025-07-31,-0.0017296249278237249
2025-08-01,0.0757724064279418
2025-08-04,-0.024603384728022076
2025-08-05,0.18172472454835645
2025-08-06,0.00012768380112718907
2025-08-07,0.12635635808089413
2025-08-08,0.09895760193006294
2025-08-11,-0.037289287421178374
2025-08-12,0.13691246599227963
2025-08-13,-0.014588746844113465
2025-08-14,0.2976781072405632
2025-08-15,-0.17734424087785056
2025-08-18,-0.0030855326732274094
2025-08-19,0.21586135209725785
2025-08-20,0.17385804121121212
2025-08-21,0.39996988160817826
2025-08-22,-0.11145316734555247
2025-08-25,0.03530261679837018
2025-08-26,0.20154565286327816
2025-08-27,-0.013700024524363252
2025-08-28,-0.2888036250238096
2025-08-29,0.10496882603717718
2025-09-01,0.06019431146793058
2025-09-02,0.2738880752922253
2025-09-03,-0.06405499574397756
2025-09-04,0.2963540329359682
2025-09-05,-0.17724286303557288
2025-09-08,0.11321580039212177
2025-09-09,0.02564091399808863
2025-09-10,0.12194874291859714
2025-09-11,0.0570862651323434
2025-09-12,0.09798585847157112
2025-09-15,-0.037110318637720414
2025-09-16,0.11429843547902707
2025-09-17,0.06914579028183927
2025-09-18,0.06927975360638439
2025-09-19,0.03941649567040979
2025-09-22,0.0046032327100668236
2025-09-23,-0.09060105354783603
2025-09-24,0.09748188491826196
2025-09-25,0.0519420244755783
2025-09-26,0.0655108860509844
2025-09-29,-0.0654220509390217
2025-09-30,0.08903041295884215
2025-10-09,-0.016097596538789206
2025-10-10,0.21631307540772435
2025-10-13,-0.019972368784985848
2025-10-14,0.18025786604368504
2025-10-15,0.17459139238801255
2025-10-16,0.055583927457143474
2025-10-17,0.16843119921740698
2025-10-20,0.20297612812547577
2025-10-21,0.1142595809827704
2025-10-22,0.13875282820646942
2025-10-23,-0.002826236823605123
2025-10-24,0.19470619772806502
2025-10-27,0.03126239167043281
2025-10-28,0.042282286939114906
2025-10-29,0.05377171242468215
2025-10-30,-0.07027066517895082
2025-10-31,0.2428221073532121
2025-11-03,-0.13348676704164442
2025-11-04,-0.21779999181557277
2025-11-05,-0.14018665548334422
2025-11-06,0.2138846122976155
2025-11-07,-0.16032308127798114
2025-11-10,-0.003393841749082563
2025-11-11,-0.11413327981679128
2025-11-12,-0.07882111284332988
2025-11-13,0.017528713123280686
2025-11-14,-0.04710244277495847
2025-11-17,-0.05096172006210769
2025-11-18,0.23518245411791802
2025-11-19,0.06469086986946476
2025-11-20,0.09108732753021938
2025-11-21,0.15372255350999722
2025-11-24,0.15351509502607513
2025-11-25,0.0396132997978035
2025-11-26,0.1399426435514145
2025-11-27,0.09237465173477465
2025-11-28,0.06527898960699587
2025-12-01,0.1519657537125506
2025-12-02,-0.21975118732451257
2025-12-03,-0.0254399686351078
2025-12-04,0.1510672306278202
2025-12-05,0.18687402999454375
2025-12-08,0.054826924903790354
2025-12-09,0.0036417954859516216
2025-12-10,-0.03628629781857283
2025-12-11,0.06689219616507515
2025-12-12,-0.06311861584683645
2025-12-15,0.18404486215014368
2025-12-16,-0.012046568434990107
2025-12-17,0.037167639445625934
2025-12-18,0.18181650840334548
2025-12-19,0.18672159886941114
2025-12-22,-0.013525503207871695
2025-12-23,-0.031194158100742424
2025-12-24,-0.0009859603495872371
2025-12-25,0.05962552030102144
2025-12-26,0.015226183211705113
2025-12-29,0.03220187088745008
2025-12-30,0.0028179517436930273
2025-12-31,0.09490597408680128
2020-01-02,
2020-01-03,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-13,
2020-01-14,
2020-01-15,
2020-01-16,
2020-01-17,
2020-01-20,
2020-01-21,
2020-01-22,
2020-01-23,
2020-02-03,
2020-02-04,
2020-02-05,
2020-02-06,
2020-02-07,
2020-02-10,
2020-02-11,
2020-02-12,
2020-02-13,
2020-02-14,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-16,
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-07,
2020-04-08,
2020-04-09,
2020-04-10,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-06,
2020-05-07,
2020-05-08,
2020-05-11,
2020-05-12,
2020-05-13,
2020-05-14,
2020-05-15,
2020-05-18,
2020-05-19,
2020-05-20,
2020-05-21,
2020-05-22,
2020-05-25,
2020-05-26,
2020-05-27,
2020-05-28,
2020-05-29,
2020-06-01,
2020-06-02,
2020-06-03,
2020-06-04,
2020-06-05,
2020-06-08,
2020-06-09,
2020-06-10,
2020-06-11,
2020-06-12,
2020-06-15,
2020-06-16,
2020-06-17,
2020-06-18,
2020-06-19,
2020-06-22,
2020-06-23,
2020-06-24,
2020-06-29,
2020-06-30,
2020-07-01,
2020-07-02,
2020-07-03,
2020-07-06,
2020-07-07,
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-20,
2020-07-21,
2020-07-22,
2020-07-23,
2020-07-24,
2020-07-27,
2020-07-28,
2020-07-29,
2020-07-30,
2020-07-31,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-10,
2020-08-11,
2020-08-12,
2020-08-13,
2020-08-14,
2020-08-17,
2020-08-18,
2020-08-19,
2020-08-20,
2020-08-21,
2020-08-24,
2020-08-25,
2020-08-26,
2020-08-27,
2020-08-28,
2020-08-31,
2020-09-01,
2020-09-02,
2020-09-03,
2020-09-04,
2020-09-07,
2020-09-08,
2020-09-09,
2020-09-10,
2020-09-11,
2020-09-14,
2020-09-15,
2020-09-16,
2020-09-17,
2020-09-18,
2020-09-21,
2020-09-22,
2020-09-23,
2020-09-24,
2020-09-25,
2020-09-28,
2020-09-29,
2020-09-30,
2020-10-09,
2020-10-12,
2020-10-13,
2020-10-14,
2020-10-15,
2020-10-16,
2020-10-19,
2020-10-20,
2020-10-21,
2020-10-22,
2020-10-23,
2020-10-26,
2020-10-27,
2020-10-28,
2020-10-29,
2020-10-30,
2020-11-02,
2020-11-03,
2020-11-04,
2020-11-05,
2020-11-06,
2020-11-09,
2020-11-10,
2020-11-11,
2020-11-12,
2020-11-13,
2020-11-16,
2020-11-17,
2020-11-18,
2020-11-19,
2020-11-20,
2020-11-23,
2020-11-24,
2020-11-25,
2020-11-26,
2020-11-27,
2020-11-30,
2020-12-01,
2020-12-02,
2020-12-03,
2020-12-04,
2020-12-07,
2020-12-08,
2020-12-09,
2020-12-10,
2020-12-11,
2020-12-14,
2020-12-15,
2020-12-16,
2020-12-17,
2020-12-18,
2020-12-21,
2020-12-22,
2020-12-23,
2020-12-24,
2020-12-25,
2020-12-28,
2020-12-29,
2020-12-30,
2020-12-31,
2021-01-04,
2021-01-05,
2021-01-06,
2021-01-07,
2021-01-08,
2021-01-11,
2021-01-12,
2021-01-13,
2021-01-14,
2021-01-15,
2021-01-18,
2021-01-19,
2021-01-20,
2021-01-21,
2021-01-22,
2021-01-25,
2021-01-26,
2021-01-27,
2021-01-28,
2021-01-29,
2021-02-01,
2021-02-02,
2021-02-03,
2021-02-04,
2021-02-05,
2021-02-08,
2021-02-09,
2021-02-10,
2021-02-18,
2021-02-19,
2021-02-22,
2021-02-23,
2021-02-24,
2021-02-25,
2021-02-26,
2021-03-01,
2021-03-02,
2021-03-03,
2021-03-04,
2021-03-05,
2021-03-08,
2021-03-09,
2021-03-10,
2021-03-11,
2021-03-12,
2021-03-15,
2021-03-16,
2021-03-17,
2021-03-18,
2021-03-19,
2021-03-22,
2021-03-23,
2021-03-24,
2021-03-25,
2021-03-26,
2021-03-29,
2021-03-30,
2021-03-31,
2021-04-01,
2021-04-02,
2021-04-06,
2021-04-07,
2021-04-08,
2021-04-09,
2021-04-12,
2021-04-13,
2021-04-14,
2021-04-15,
2021-04-16,
2021-04-19,
2021-04-20,
2021-04-21,
2021-04-22,
2021-04-23,
2021-04-26,
2021-04-27,
2021-04-28,
2021-04-29,
2021-04-30,
2021-05-06,
2021-05-07,
2021-05-10,
2021-05-11,
2021-05-12,
2021-05-13,
2021-05-14,
2021-05-17,
2021-05-18,
2021-05-19,
2021-05-20,
2021-05-21,
2021-05-24,
2021-05-25,
2021-05-26,
2021-05-27,
2021-05-28,
2021-05-31,
2021-06-01,
2021-06-02,
2021-06-03,
2021-06-04,
2021-06-07,
2021-06-08,
2021-06-09,
2021-06-10,
2021-06-11,
2021-06-15,
2021-06-16,
2021-06-17,
2021-06-18,
2021-06-21,
2021-06-22,
2021-06-23,
2021-06-24,
2021-06-25,
2021-06-28,
2021-06-29,
2021-06-30,
2021-07-01,
2021-07-02,
2021-07-05,
2021-07-06,
2021-07-07,
2021-07-08,
2021-07-09,
2021-07-12,
2021-07-13,
2021-07-14,
2021-07-15,
2021-07-16,
2021-07-19,
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,
2021-07-27,
2021-07-28,
2021-07-29,
2021-07-30,
2021-08-02,
2021-08-03,
2021-08-04,
2021-08-05,
2021-08-06,
2021-08-09,
2021-08-10,
2021-08-11,
2021-08-12,
2021-08-13,
2021-08-16,
2021-08-17,
2021-08-18,
2021-08-19,
2021-08-20,
2021-08-23,
2021-08-24,
2021-08-25,
2021-08-26,
2021-08-27,
2021-08-30,
2021-08-31,
2021-09-01,
2021-09-02,
2021-09-03,
2021-09-06,
2021-09-07,
2021-09-08,
2021-09-09,
2021-09-10,
2021-09-13,
2021-09-14,
2021-09-15,
2021-09-16,
2021-09-17,
2021-09-22,
2021-09-23,
2021-09-24,
2021-09-27,
2021-09-28,
2021-09-29,
2021-09-30,
2021-10-08,
2021-10-11,
2021-10-12,
2021-10-13,
2021-10-14,
2021-10-15,
2021-10-18,
2021-10-19,
2021-10-20,
2021-10-21,
2021-10-22,
2021-10-25,
2021-10-26,
2021-10-27,
2021-10-28,
2021-10-29,
2021-11-01,
2021-11-02,
2021-11-03,
2021-11-04,
2021-11-05,
2021-11-08,
2021-11-09,
2021-11-10,
2021-11-11,
2021-11-12,
2021-11-15,
2021-11-16,
2021-11-17,
2021-11-18,
2021-11-19,
2021-11-22,
2021-11-23,
2021-11-24,
2021-11-25,
2021-11-26,
2021-11-29,
2021-11-30,
2021-12-01,
2021-12-02,
2021-12-03,
2021-12-06,
2021-12-07,
2021-12-08,
2021-12-09,
2021-12-10,
2021-12-13,
2021-12-14,
2021-12-15,
2021-12-16,
2021-12-17,
2021-12-20,
2021-12-21,
2021-12-22,
2021-12-23,
2021-12-24,
2021-12-27,
2021-12-28,
2021-12-29,
2021-12-30,
2021-12-31,
2022-01-04,
2022-01-05,
2022-01-06,
2022-01-07,
2022-01-10,
2022-01-11,
2022-01-12,
2022-01-13,
2022-01-14,
2022-01-17,
2022-01-18,
2022-01-19,
2022-01-20,
2022-01-21,
2022-01-24,
2022-01-25,
2022-01-26,
2022-01-27,
2022-01-28,
2022-02-07,
2022-02-08,
2022-02-09,
2022-02-10,
2022-02-11,
2022-02-14,
2022-02-15,
2022-02-16,
2022-02-17,
2022-02-18,
2022-02-21,
2022-02-22,
2022-02-23,
2022-02-24,
2022-02-25,
2022-02-28,
2022-03-01,
2022-03-02,
2022-03-03,
2022-03-04,
2022-03-07,
2022-03-08,
2022-03-09,
2022-03-10,
2022-03-11,
2022-03-14,
2022-03-15,
2022-03-16,
2022-03-17,
2022-03-18,
2022-03-21,
2022-03-22,
2022-03-23,
2022-03-24,
2022-03-25,
2022-03-28,
2022-03-29,
2022-03-30,
2022-03-31,
2022-04-01,
2022-04-06,
2022-04-07,
2022-04-08,
2022-04-11,
2022-04-12,
2022-04-13,
2022-04-14,
2022-04-15,
2022-04-18,
2022-04-19,
2022-04-20,
2022-04-21,
2022-04-22,
2022-04-25,
2022-04-26,
2022-04-27,
2022-04-28,
2022-04-29,
2022-05-05,
2022-05-06,
2022-05-09,
2022-05-10,
2022-05-11,
2022-05-12,
2022-05-13,
2022-05-16,
2022-05-17,
2022-05-18,
2022-05-19,
2022-05-20,
2022-05-23,
2022-05-24,
2022-05-25,
2022-05-26,
2022-05-27,
2022-05-30,
2022-05-31,
2022-06-01,
2022-06-02,
2022-06-06,
2022-06-07,
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,
2022-06-17,
2022-06-20,
2022-06-21,
2022-06-22,
2022-06-23,
2022-06-24,
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,
2022-07-01,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-18,
2022-07-19,
2022-07-20,
2022-07-21,
2022-07-22,
2022-07-25,
2022-07-26,
2022-07-27,
2022-07-28,
2022-07-29,
2022-08-01,
2022-08-02,
2022-08-03,
2022-08-04,
2022-08-05,
2022-08-08,
2022-08-09,
2022-08-10,
2022-08-11,
2022-08-12,
2022-08-15,
2022-08-16,
2022-08-17,
2022-08-18,
2022-08-19,
2022-08-22,
2022-08-23,
2022-08-24,
2022-08-25,
2022-08-26,
2022-08-29,
2022-08-30,
2022-08-31,
2022-09-01,
2022-09-02,
2022-09-05,
2022-09-06,
2022-09-07,
2022-09-08,
2022-09-09,
2022-09-13,
2022-09-14,
2022-09-15,
2022-09-16,
2022-09-19,
2022-09-20,
2022-09-21,
2022-09-22,
2022-09-23,
2022-09-26,
2022-09-27,
2022-09-28,
2022-09-29,
