Date,ret
2019-01-07,-0.0007111749804723025
2019-01-08,-3.37586130322112e-05
2019-01-09,0.0009489074004907809
2019-01-10,-0.002380836452271489
2019-01-11,0.0009756726026125314
2019-01-14,-0.0006727401990668158
2019-01-15,0.001365374882783021
2019-01-16,0.005471292839778525
2019-01-17,-0.000990830525857904
2019-01-18,0.003370495595469765
2019-01-21,0.001801882670569241
2019-01-22,0.00041536795268381707
2019-01-23,-0.001694191587525767
2019-01-24,-0.00025911901818286096
2019-01-25,0.0016186401137141954
2019-01-28,0.0013779420182611357
2019-01-29,0.0012931620354914332
2019-01-30,0.0012267360612791493
2019-01-31,0.0007951904734003444
2019-02-01,0.001996749403178153
2019-02-11,0.0020037502180402997
2019-02-12,0.003628003894006788
2019-02-13,0.0020850051279549184
2019-02-14,0.0006005098864397974
2019-02-15,0.004610402605524088
2019-02-18,0.0006411138925489224
2019-02-19,0.00640196578738961
2019-02-20,0.001868610066237261
2019-02-21,0.001724073126403668
2019-02-22,-0.0010310464310152832
2019-02-25,-0.0033910730628798624
2019-02-26,0.0030856307550869108
2019-02-27,0.0009174874980253941
2019-02-28,0.004177126660189009
2019-03-01,-0.0006907032870674462
2019-03-04,0.00010963895427499454
2019-03-05,0.0010622669232430819
2019-03-06,0.001068260594572143
2019-03-07,-0.00038368539802982084
2019-03-08,0.0020535939319065583
2019-03-11,0.002413627045430383
2019-03-12,0.0005821171295215498
2019-03-13,0.008117741656752702
2019-03-14,0.0024518896082642155
2019-03-15,0.0030220709247525124
2019-03-18,0.0007621256043016424
2019-03-19,0.001622239997800018
2019-03-20,0.0014528709110334084
2019-03-21,0.0023412003037508074
2019-03-22,0.0018661232521239735
2019-03-25,0.0046903324091925064
2019-03-26,0.0012277041551974899
2019-03-27,-0.0021418806348251227
2019-03-28,0.0021862350826850636
2019-03-29,-0.0009951661527010693
2019-04-01,-0.0015205538857949383
2019-04-02,0.00037120481686021573
2019-04-03,0.0015059185507795766
2019-04-04,-0.0016926936375568713
2019-04-08,-4.682320682295599e-06
2019-04-09,0.003635971809267135
2019-04-10,-0.0007155347094086667
2019-04-11,0.003426016128514819
2019-04-12,0.0005390358944505082
2019-04-15,0.0022041146798163283
2019-04-16,-0.0011750626692475646
2019-04-17,0.0026973381328545994
2019-04-18,-0.0008128643492205326
2019-04-19,-0.0018208949460412583
2019-04-22,0.0023824416465585124
2019-04-23,0.001904592616921448
2019-04-24,-0.002798302792694209
2019-04-25,0.0062626713752043095
2019-04-26,0.002002391775541448
2019-04-29,0.00495272030500819
2019-04-30,-0.0041580637991448875
2019-05-06,0.002152658740744523
2019-05-07,-0.000474819635738654
2019-05-08,0.001521070117749647
2019-05-09,0.0001320274776506758
2019-05-10,-0.001988055885282329
2019-05-13,-0.0007816218009830712
2019-05-14,-0.0017668908970787092
2019-05-15,-0.0022312670987507284
2019-05-16,0.0013018887692501377
2019-05-17,-0.00459378746565027
2019-05-20,0.005669902135579809
2019-05-21,0.00047931865013870964
2019-05-22,-0.0003064329876485694
2019-05-23,0.0010440346264367385
2019-05-24,0.0023023237898422083
2019-05-27,0.0005233596067950354
2019-05-28,0.0008688541393238561
2019-05-29,0.0013177495646894142
2019-05-30,-0.0021011133224289862
2019-05-31,-0.0009887280178771287
2019-06-03,-0.0008845223803153439
2019-06-04,0.0020503638605471435
2019-06-05,0.0012456585163015705
2019-06-06,0.0014361702518667814
2019-06-10,7.759087445423883e-05
2019-06-11,0.0004388081038242675
2019-06-12,-0.0023954947860795545
2019-06-13,0.004732785166154608
2019-06-14,0.000980511783956424
2019-06-17,0.0029926416536947614
2019-06-18,0.0021612325454909093
2019-06-19,0.0008673799853239211
2019-06-20,0.00013526378869166064
2019-06-21,0.00815914042304176
2019-06-24,-0.0006963706443982899
2019-06-25,-0.00043530163581030797
2019-06-26,0.0044678160975183704
2019-06-27,0.0003504151676004827
2019-06-28,-0.0023701498588651424
2019-07-01,0.00036576996162207207
2019-07-02,0.0029173634381516765
2019-07-03,0.0010235626697854307
2019-07-04,-0.0003685034211186782
2019-07-05,0.00030740309648949384
2019-07-08,-0.00014515824557281148
2019-07-09,0.0005320641806443619
2019-07-10,0.0007439020392485986
2019-07-11,0.001703821696033447
2019-07-12,0.00032711485115443154
2019-07-15,-0.0021280858567349495
2019-07-16,0.0010838366929769591
2019-07-17,0.0003889654291968801
2019-07-18,0.001157529254652418
2019-07-19,0.0002740484043118425
2019-07-22,-0.0034971077487179515
2019-07-23,0.001229130664786934
2019-07-24,0.0015086605121763172
2019-07-25,-0.0009597946133893789
2019-07-26,0.0004276151719545864
2019-07-29,0.0006402363514887496
2019-07-30,0.002006449990688561
2019-07-31,0.0006072249375590408
2019-08-01,-0.0006111635396991448
2019-08-02,-0.00010436240776616826
2019-08-05,0.002605142734059882
2019-08-06,-0.0015456395782434233
2019-08-07,0.0030830010451575914
2019-08-08,0.00016090201793576842
2019-08-09,0.00027914311012975333
2019-08-12,-0.0007155972175117535
2019-08-13,-0.0014331242827800156
2019-08-14,0.0008752380751331779
2019-08-15,0.0006896707626136379
2019-08-16,0.0001644763573817494
2019-08-19,0.0013496319251055655
2019-08-20,0.0001796348037317987
2019-08-21,0.0009487965229278779
2019-08-22,-0.0007237136791934996
2019-08-23,0.00033484357815529147
2019-08-26,-0.0004290301309460018
2019-08-27,0.003176494686579538
2019-08-28,0.003853504921256244
2019-08-29,4.416778629962178e-05
2019-08-30,0.00011960581658586496
2019-09-02,0.0009919708705827916
2019-09-03,0.0005106846111842343
2019-09-04,0.000470642630553535
2019-09-05,0.0016250247391665258
2019-09-06,-0.001491872329493648
2019-09-09,-0.0015215763457878222
2019-09-10,0.0037596823733794553
2019-09-11,0.0016944110952172324
2019-09-12,-0.0013011802460384473
2019-09-16,0.0006734886388174198
2019-09-17,0.003211226539893971
2019-09-18,0.001570291016103731
2019-09-19,0.0016661444534206565
2019-09-20,0.0018547778096928943
2019-09-23,-0.000360547570474358
2019-09-24,-0.0003477984793673421
2019-09-25,0.0013428820441855373
2019-09-26,0.007187436377672975
2019-09-27,-0.0025913716735456883
2019-09-30,0.0029035203319321898
2019-10-08,0.0028765395359128905
2019-10-09,-0.0007433816941046414
2019-10-10,0.001661521404760469
2019-10-11,2.2726916649904458e-05
2019-10-14,-0.00248601796221741
2019-10-15,-0.0004405668865376782
2019-10-16,-0.0016302342969831815
2019-10-17,0.000662061462298818
2019-10-18,-0.000287932339657725
2019-10-21,0.00367956603215938
2019-10-22,0.00040553325250860216
2019-10-23,0.0016313629763494092
2019-10-24,-2.0399061525885887e-05
2019-10-25,0.00028834372280506747
2019-10-28,0.005449151620861407
2019-10-29,-0.005914531132119391
2019-10-30,-0.0012555014910816033
2019-10-31,-0.0013003186648314485
2019-11-01,-0.00014997284380790718
2019-11-04,0.0009315040196252338
2019-11-05,-0.0020085459060986193
2019-11-06,0.001058353447157264
2019-11-07,-0.0006112854404672343
2019-11-08,0.0011746920832252194
2019-11-11,-0.0010123462977520668
2019-11-12,-0.00033212344397243795
2019-11-13,0.001450981986899194
2019-11-14,0.0014492068968580615
2019-11-15,0.0010163708068904702
2019-11-18,-0.0010301193580469579
2019-11-19,0.0013139281656157284
2019-11-20,-0.0010495409986984562
2019-11-21,-7.737187756770076e-05
2019-11-22,0.000646645501279108
2019-11-25,0.0015349743094466915
2019-11-26,-0.0012814469002637575
2019-11-27,-0.001853609911080586
2019-11-28,-0.0002614607341561107
2019-11-29,0.0015679946403590976
2019-12-02,-0.0002569128660127889
2019-12-03,0.0007916643154271203
2019-12-04,0.0010684050476404664
2019-12-05,0.0018708516214861193
2019-12-06,0.00012855454825043584
2019-12-09,-0.0007833204497527972
2019-12-10,-0.0005628540680244903
2019-12-11,0.00021840952958479586
2019-12-12,0.00020152586701972222
2019-12-13,0.001575173316245822
2019-12-16,0.0012588021932310837
2019-12-17,-0.00023672515414485326
2019-12-18,0.00011303114750972317
2019-12-19,-0.0002598700667565436
2019-12-20,0.0011639086887379356
2019-12-23,0.0032571884683923295
2019-12-24,-0.0024012041093920723
2019-12-25,0.0007573825293328167
2019-12-26,-0.0015096175907363032
2019-12-27,0.0018759137579409382
2019-12-30,-0.002640501251187655
2019-12-31,0.0006257543330074498
2020-01-02,-0.0020383470484203227
2020-01-03,0.00033404937707569304
2020-01-06,-0.00231149559080067
2020-01-07,0.0012177741617308713
2020-01-08,0.0009256215830146207
2020-01-09,0.0020424337354042373
2020-01-10,0.0027087476318848934
2020-01-13,-0.00282655802197702
2020-01-14,-0.00019908915718820232
2020-01-15,0.0005599880165369419
2020-01-16,0.0004396725915564912
2020-01-17,-0.0018404939527190975
2020-01-20,-0.003597658021090436
2020-01-21,0.0011939195016155424
2020-01-22,-0.0024482361382636318
2020-01-23,0.000322165801269092
2020-02-03,-0.0007875604386269747
2020-02-04,0.00414322558917684
2020-02-05,-0.003565446856371786
2020-02-06,-0.0036198464807720362
2020-02-07,-0.0003993701209298959
2020-02-10,0.00303751319940114
2020-02-11,0.004416548647953005
2020-02-12,-0.004099957810839631
2020-02-13,0.0018166459016001595
2020-02-14,1.9473144097587698e-05
2020-02-17,0.0005251417333900707
2020-02-18,4.507539788239229e-05
2020-02-19,0.003840960451705806
2020-02-20,0.0022736270816491704
2020-02-21,-0.00017892451483749947
2020-02-24,-0.00700870450524478
2020-02-25,-0.00837293619455224
2020-02-26,0.015726260119182506
2020-02-27,0.0016372156601388325
2020-02-28,0.0013754870227049368
2020-03-02,0.00039903088301304623
2020-03-03,0.003806430194091494
2020-03-04,0.0017210072746614742
2020-03-05,0.004257428623191572
2020-03-06,0.0020034209085065106
2020-03-09,-0.0028951182608466172
2020-03-10,0.0025587085665619777
2020-03-11,0.001529544030468604
2020-03-12,-0.0006378575290506248
2020-03-13,-8.463026713288052e-05
2020-03-16,-0.0006323562946883993
2020-03-17,0.0034199167812863584
2020-03-18,0.0034222416412434085
2020-03-19,0.004643572467403685
2020-03-20,-0.0031097353534739035
2020-03-23,-0.00552698761640457
2020-03-24,0.003140666530832791
2020-03-25,0.00034582175025338335
2020-03-26,-0.0024814530384078583
2020-03-27,-0.002817889765559801
2020-03-30,-0.005341498592965791
2020-03-31,0.0011825023763396582
2020-04-01,0.003768276683288667
2020-04-02,0.004000503115531535
2020-04-03,-0.002321615470893253
2020-04-07,0.00098098531487896
2020-04-08,0.001021773218012459
2020-04-09,0.0015898271183322349
2020-04-10,-0.0035223056269719395
2020-04-13,-0.001971930815838071
2020-04-14,0.0014282601314005473
2020-04-15,1.3374725238970465e-05
2020-04-16,-0.0006074071002843272
2020-04-17,0.0012192699077439566
2020-04-20,-0.00045328661098287606
2020-04-21,0.0004462391633801334
2020-04-22,0.0009238008048309473
2020-04-23,-0.004762332970466539
2020-04-24,0.0010906212218082904
2020-04-27,-0.0010722097989147566
2020-04-28,-0.004643301341482494
2020-04-29,0.0004373492565422287
2020-04-30,0.0002871639105772074
2020-05-06,0.001286930634027468
2020-05-07,-0.001060267984456265
2020-05-08,8.021656371993979e-05
2020-05-11,-0.0005290781537289845
2020-05-12,-0.0023417515650084836
2020-05-13,0.002109056213140075
2020-05-14,2.418419016219156e-05
2020-05-15,-0.001309863138159563
2020-05-18,-0.001819598852990779
2020-05-19,-0.0041444541831026456
2020-05-20,-0.00041835094117212424
2020-05-21,0.0013031035460367973
2020-05-22,0.002600633102040617
2020-05-25,-4.416835059773512e-05
2020-05-26,0.0014644645585617684
2020-05-27,-0.00014530460364473074
2020-05-28,0.001402740842058793
2020-05-29,0.0006222799766045506
2020-06-01,-0.0014821042476965002
2020-06-02,0.00020259909153830854
2020-06-03,0.0016427129326696825
2020-06-04,-0.000808501392184325
2020-06-05,0.0005221752520265454
2020-06-08,-0.0005749034500370288
2020-06-09,0.0012112798473656004
2020-06-10,-0.0001706402838824411
2020-06-11,0.0007720595132331672
2020-06-12,0.0013867832920263592
2020-06-15,0.0016437960296158739
2020-06-16,0.00019588273522092373
2020-06-17,0.0008110420065903885
2020-06-18,0.0015012805543912061
2020-06-19,-0.0004666866844154653
2020-06-22,-0.0027266566318570606
2020-06-23,0.001326186216877486
2020-06-24,-0.0005274179104249274
2020-06-29,-0.00196131094271908
2020-06-30,-0.0007177310462845015
2020-07-01,-0.0002719588045107281
2020-07-02,-0.0013984502662523924
2020-07-03,0.0004972919921331486
2020-07-06,-0.00906883555379532
2020-07-07,0.002329270613724798
2020-07-08,-0.006673754659494548
2020-07-09,0.0013383711514444799
2020-07-10,0.005565292906017244
2020-07-13,-0.004516287502304657
2020-07-14,0.004708129211678512
2020-07-15,0.011245785584585544
2020-07-16,0.00019638119310325802
2020-07-17,0.0003627855832959749
2020-07-20,-0.009689700899972668
2020-07-21,0.004192648565117429
2020-07-22,0.0038029681258194567
2020-07-23,0.0002973008426330613
2020-07-24,-0.004198407079529599
2020-07-27,-0.000265563966692162
2020-07-28,0.0031776872469948866
2020-07-29,0.002308392793787417
2020-07-30,0.00039746706678148234
2020-07-31,0.0016926827745985633
2020-08-03,-0.0017937927116820004
2020-08-04,-0.0005183785446566218
2020-08-05,-0.0026633794910553834
2020-08-06,-0.0027209755739425767
2020-08-07,-0.00851928331198882
2020-08-10,-0.0018521088302511785
2020-08-11,0.0011391198349970516
2020-08-12,-0.005757788695325696
2020-08-13,-0.001012680090979141
2020-08-14,0.0013939373286953449
2020-08-17,0.00012946161153223196
2020-08-18,0.0017996428708865406
2020-08-19,-0.0027006112091320176
2020-08-20,0.001924294651709249
2020-08-21,0.00225264900589996
2020-08-24,0.0003290682932716388
2020-08-25,0.005117285033303365
2020-08-26,0.002126972331480473
2020-08-27,-0.0007195901516583152
2020-08-28,0.0041712723707165965
2020-08-31,-0.0016662489631392575
2020-09-01,-0.0036543438608162638
2020-09-02,-0.0036931401610529645
2020-09-03,0.0008741926554633565
2020-09-04,-0.002157196946558389
2020-09-07,-0.005716095204910876
2020-09-08,-0.007327130700249445
2020-09-09,-0.0012012373904927015
2020-09-10,0.009848454033042443
2020-09-11,0.0045538253675692746
2020-09-14,0.002462200433764321
2020-09-15,0.002434657722469162
2020-09-16,-0.0024149939844603733
2020-09-17,0.005587733244738836
2020-09-18,0.0019510282585376189
2020-09-21,0.001603223532559176
2020-09-22,0.0009228636622482366
2020-09-23,0.002057729467539923
2020-09-24,0.00019579212242683622
2020-09-25,0.0021265502421059772
2020-09-28,-0.0010979096936069455
2020-09-29,0.0010780269122832985
2020-09-30,0.0026228974631987492
2020-10-09,0.0008242496903427231
2020-10-12,0.0007051276198092732
2020-10-13,0.0022304032808513068
2020-10-14,-0.002630778686318086
2020-10-15,0.0011541127817232735
2020-10-16,0.0018999818808002203
2020-10-19,-0.00044452535369570237
2020-10-20,-0.0003989014811170439
2020-10-21,0.00044856190915819674
2020-10-22,0.0018274898292089982
2020-10-23,-0.00016358817409456092
2020-10-26,-0.0012366651872892792
2020-10-27,0.0006984870412349038
2020-10-28,0.0011347219875550497
2020-10-29,0.0012519042152821208
2020-10-30,0.0008335098801562218
2020-11-02,-0.005042777869632802
2020-11-03,0.0031664758952102585
2020-11-04,-0.0015514048368177758
2020-11-05,-0.0005325265644182016
2020-11-06,-0.003103752566398884
2020-11-09,0.0033623462815699293
2020-11-10,0.0020180523394656095
2020-11-11,-0.0037366681111192183
2020-11-12,-0.0017833436996098479
2020-11-13,1.202913769805206e-05
2020-11-16,-0.0036630369330468548
2020-11-17,-0.004116122625785787
2020-11-18,-0.0010900972886228534
2020-11-19,0.002471452446455785
2020-11-20,-0.0014165728047801944
2020-11-23,-0.003594615412759267
2020-11-24,-0.003391860865622829
2020-11-25,0.001081079832856732
2020-11-26,0.0007734720839876839
2020-11-27,-0.002657534337167157
2020-11-30,0.0001372706825881983
2020-12-01,0.002432216601923637
2020-12-02,0.0007680179174469888
2020-12-03,0.004393189724923948
2020-12-04,0.00030082299878083415
2020-12-07,0.00028145580054496615
2020-12-08,0.0018144433680518353
2020-12-09,-0.0028153455672611204
2020-12-10,-0.0009564708874114048
2020-12-11,-0.005212486516229763
2020-12-14,0.001773563431003159
2020-12-15,0.0035910530932792514
2020-12-16,-0.0025159603776041834
2020-12-17,0.0010054441067698216
2020-12-18,-0.004100301661104698
2020-12-21,-0.001497761960041897
2020-12-22,-0.00201306064099906
2020-12-23,-0.0027320105991793867
2020-12-24,-0.0028674557876625165
2020-12-25,0.0009844350862469077
2020-12-28,-0.0034551357074374227
2020-12-29,0.006905974692569717
2020-12-30,-0.002743174922776407
2020-12-31,0.002164427595198042
2021-01-04,-0.0015373967353333965
2021-01-05,0.00206112740588822
2021-01-06,-0.008035141690584913
2021-01-07,-0.014937813243028768
2021-01-08,0.00876408915672571
2021-01-11,-0.004347454948415774
2021-01-12,-0.0017070844010634682
2021-01-13,-0.003318287113370323
2021-01-14,0.0122891470340066
2021-01-15,0.008278929739319976
2021-01-18,-0.0018836433605619544
2021-01-19,0.00832302765256768
2021-01-20,-0.0017578750827054303
2021-01-21,-0.0021712756927245534
2021-01-22,-0.0014619551871927483
2021-01-25,-0.006003207803704721
2021-01-26,0.0010442568962687505
2021-01-27,0.0007059022131933271
2021-01-28,0.006038393895731686
2021-01-29,-0.0022298175527501116
2021-02-01,-0.0045992762895098495
2021-02-02,-0.0001932116852833613
2021-02-03,-0.0023300170936826053
2021-02-04,-0.0036044507737593226
2021-02-05,0.001529671654863448
2021-02-08,0.00011563899700872357
2021-02-09,0.0009651039874083375
2021-02-10,0.0005294866003863726
2021-02-18,0.0013921517888626708
2021-02-19,0.0033179161817393325
2021-02-22,0.004006506857444735
2021-02-23,-0.0009940145952772594
2021-02-24,0.004459570502911323
2021-02-25,-0.0020374593029959
2021-02-26,0.0024148468620666832
2021-03-01,0.004005692691313335
2021-03-02,0.0011183039544220156
2021-03-03,-0.00031827721508383144
2021-03-04,-0.0055835114952293395
2021-03-05,0.0015235545387531947
2021-03-08,-0.002289472932067764
2021-03-09,-0.0036237804555345754
2021-03-10,0.005089449590750594
2021-03-11,0.0016157730944521276
2021-03-12,-0.0012355676538393279
2021-03-15,-0.010265907868579581
2021-03-16,0.0012158707150485316
2021-03-17,0.00892505095608601
2021-03-18,0.010090456065060973
2021-03-19,-0.006898621853620638
2021-03-22,-0.004003848708399347
2021-03-23,-6.141430659059935e-06
2021-03-24,-0.008685719685463687
2021-03-25,0.004789873856628627
2021-03-26,0.006982492229821197
2021-03-29,0.0026039744458053802
2021-03-30,0.01136378911736647
2021-03-31,-0.006655200089451755
2021-04-01,0.007905859736997974
2021-04-02,0.0045705281207373445
2021-04-06,0.0006598433144774183
2021-04-07,-0.0002880361910059864
2021-04-08,0.00248052920137488
2021-04-09,-0.0019036692776342658
2021-04-12,-0.0043534510136560255
2021-04-13,0.002342822791455596
2021-04-14,0.0013913592115267232
2021-04-15,0.0019313392843385796
2021-04-16,-0.0005642759915551951
2021-04-19,0.0031305237915442794
2021-04-20,-0.00021460060579427554
2021-04-21,-0.0009258159419459895
2021-04-22,0.001438013800686518
2021-04-23,0.0015476276334720441
2021-04-26,0.0010496763347479367
2021-04-27,-2.1440795246624803e-05
2021-04-28,-0.0021612457011988967
2021-04-29,-1.070736323426514e-05
2021-04-30,-0.0005564969245385083
2021-05-06,-0.0036637417552906346
2021-05-07,-0.0022152005505163865
2021-05-10,-0.008219779253811104
2021-05-11,0.0036791016647836463
2021-05-12,-0.0007714132905792277
2021-05-13,0.000715656229955371
2021-05-14,0.0006085525622537367
2021-05-17,0.0017681006509448266
2021-05-18,-0.0012429931905085338
2021-05-19,0.0001583505739525356
2021-05-20,0.002229837800640907
2021-05-21,0.0011406976887013871
2021-05-24,0.0006575023597071459
2021-05-25,-0.0011858955822891485
2021-05-26,0.0038327143375432816
2021-05-27,0.0044136427733262405
2021-05-28,-0.0023982515845566415
2021-05-31,-0.0012326712523161917
2021-06-01,0.0026252142655727485
2021-06-02,0.002710851854802317
2021-06-03,0.0009907770404467327
2021-06-04,-0.0005761376370870373
2021-06-07,-0.0010930759829954088
2021-06-08,0.0011849645523720365
2021-06-09,0.0028872129998023756
2021-06-10,-0.0013940592724552541
2021-06-11,0.004109923155769646
2021-06-15,-0.0012339233325620157
2021-06-16,0.002341296243345517
2021-06-17,-0.0037818820467016667
2021-06-18,-0.0031083061476250605
2021-06-21,-0.0031271267253603005
2021-06-22,0.0027369904585786958
2021-06-23,-0.000577411340118527
2021-06-24,0.0002049760650243435
2021-06-25,0.003310254682189401
2021-06-28,0.0022481274506167964
2021-06-29,0.0013117966648745621
2021-06-30,-0.003915446768663034
2021-07-01,0.00991412977420205
2021-07-02,-0.005075474651504754
2021-07-05,-0.004755748286861249
2021-07-06,0.0016272974755225352
2021-07-07,0.0010768211835024272
2021-07-08,-0.003998868874089043
2021-07-09,0.002140703168862371
2021-07-12,0.001678348039552923
2021-07-13,0.0015057801656020008
2021-07-14,0.0012653037299827112
2021-07-15,-0.003338530122287595
2021-07-16,-0.0035387773129438964
2021-07-19,-0.001338882075433228
2021-07-20,0.0005517548854331888
2021-07-21,-0.0007043947896810763
2021-07-22,-0.0014865360077022933
2021-07-23,-0.007399550338673989
2021-07-26,-0.004482650820389801
2021-07-27,0.007131999042467897
2021-07-28,0.004655450752704893
2021-07-29,-0.00625543600717781
2021-07-30,-0.00424474317155641
2021-08-02,0.004283819718891316
2021-08-03,0.006528175087789535
2021-08-04,-0.0030356361698290913
2021-08-05,-0.0005277706251066647
2021-08-06,-0.004720554422637961
2021-08-09,0.008350956911543344
2021-08-10,0.0042240477912803675
2021-08-11,0.0008956953908998864
2021-08-12,-0.0024475320975248303
2021-08-13,-0.0014407109085194992
2021-08-16,0.004972305622625335
2021-08-17,0.0009198547589385556
2021-08-18,-3.9974210864301626e-05
2021-08-19,-3.625874562836456e-05
2021-08-20,-0.003799754733528128
2021-08-23,0.0013624906667080022
2021-08-24,-0.0007250609704653717
2021-08-25,0.000683878009383871
2021-08-26,-0.004273456824020851
2021-08-27,-0.0025151188313907165
2021-08-30,-0.0024715746198778923
2021-08-31,-0.007073844668617463
2021-09-01,0.006286832997988047
2021-09-02,-0.00999558540549861
2021-09-03,0.005348794893165625
2021-09-06,0.00685299895455279
2021-09-07,-0.0033322600215441953
2021-09-08,-0.001732341329423918
2021-09-09,-0.00605798242593821
2021-09-10,0.00391190465900156
2021-09-13,-0.008125298984452058
2021-09-14,0.00881220349574403
2021-09-15,-0.007925049021741563
2021-09-16,-0.0005360216403388993
2021-09-17,0.0014684441462028631
2021-09-22,-0.005313281687132436
2021-09-23,0.001783679235439056
2021-09-24,0.005536382688553344
2021-09-27,0.0036038615799709323
2021-09-28,-0.0014765844348379347
2021-09-29,0.001093981480312027
2021-09-30,0.0008158516909001386
2021-10-08,-0.0018828031973841166
2021-10-11,0.0018685124252250176
2021-10-12,-0.0005610343759312603
2021-10-13,0.006364842166397889
2021-10-14,0.0020938860301189764
2021-10-15,0.004447162543516084
2021-10-18,-0.0010974141232341812
2021-10-19,-0.0013530831357279616
2021-10-20,0.0012090525913161566
2021-10-21,0.0033719607779992343
2021-10-22,-0.005252695060239112
2021-10-25,0.0032577021642262857
2021-10-26,0.0008262779393257247
2021-10-27,-0.0024343595040510722
2021-10-28,-0.009538574642953181
2021-10-29,0.0008343819739079356
2021-11-01,0.0025336488877273494
2021-11-02,-0.005241078867072695
2021-11-03,0.00390508391297023
2021-11-04,-0.0017402135211530955
2021-11-05,-0.001244236284498078
2021-11-08,0.0036652832724714405
2021-11-09,0.001958909110100899
2021-11-10,0.0010200717267500213
2021-11-11,0.0010766252501395474
2021-11-12,-0.0014789240199818404
2021-11-15,0.006977640933480583
2021-11-16,-0.0008672851819450152
2021-11-17,0.002717213214809862
2021-11-18,0.0007401455871086588
2021-11-19,0.0016159392113195923
2021-11-22,-0.0006694496949425088
