Date,ret
2019-01-07,-0.0009574737058241738
2019-01-08,-0.0002750576783714274
2019-01-09,0.0006937451510140064
2019-01-10,-0.002599766092509896
2019-01-11,0.0009446590229272005
2019-01-14,-0.000713614156994594
2019-01-15,0.0013897522700510936
2019-01-16,0.005572979123632141
2019-01-17,-0.0013672891464561656
2019-01-18,0.0033353435487778584
2019-01-21,0.0013181580650674244
2019-01-22,0.0004739461405743328
2019-01-23,-0.0017115610447291537
2019-01-24,-0.0005151511347487869
2019-01-25,0.0010158187348353973
2019-01-28,0.0008106046376051964
2019-01-29,0.0012399391619252048
2019-01-30,0.0014148451912794867
2019-01-31,0.000865794628229867
2019-02-01,0.0010740996635468236
2019-02-11,0.0016772750655485447
2019-02-12,0.002880992251867394
2019-02-13,0.001720751255999145
2019-02-14,0.00020444324636092505
2019-02-15,0.003965441286716938
2019-02-18,0.0002070704464912504
2019-02-19,0.00568340083069657
2019-02-20,0.0016138913930295066
2019-02-21,0.0010675394350061914
2019-02-22,-0.001281096998939045
2019-02-25,-0.004313659509335974
2019-02-26,0.002862389196501177
2019-02-27,0.00046152890051870724
2019-02-28,0.004908995548493763
2019-03-01,-0.0006189831975387241
2019-03-04,-0.0005915322925936876
2019-03-05,0.00031249420623150406
2019-03-06,-0.00024649153207139535
2019-03-07,-0.00230881790846031
2019-03-08,0.0002583882362977366
2019-03-11,0.003219395435124263
2019-03-12,-0.0005069429570144918
2019-03-13,0.007856355354504446
2019-03-14,0.002337100334231651
2019-03-15,0.002666971638909499
2019-03-18,0.0008718983092162388
2019-03-19,0.001100221585910716
2019-03-20,0.0008057923512777175
2019-03-21,0.0018902037927420734
2019-03-22,0.0012732821090389685
2019-03-25,0.004020946641295766
2019-03-26,0.00115733954897132
2019-03-27,-0.002681535392742309
2019-03-28,0.002106834446901261
2019-03-29,-0.0002492086608650926
2019-04-01,-0.0012952296786029535
2019-04-02,-0.0002702297836004331
2019-04-03,0.001441227153487646
2019-04-04,-0.00240534304577718
2019-04-08,-0.0012122709209739894
2019-04-09,0.004206281950141189
2019-04-10,1.1222830680937632e-05
2019-04-11,0.00300425425339749
2019-04-12,0.00024029752032066244
2019-04-15,0.0020227909226870214
2019-04-16,-0.0009602620283707258
2019-04-17,0.0019519378862860592
2019-04-18,-0.0013616712951064376
2019-04-19,-0.0021488445810327788
2019-04-22,0.0017637343485955685
2019-04-23,0.0014260628673193193
2019-04-24,-0.003121534429779425
2019-04-25,0.0061308403296126
2019-04-26,0.001502879971707725
2019-04-29,0.0037852284496439834
2019-04-30,-0.004398873890719177
2019-05-06,0.001495401099752311
2019-05-07,-0.001910304254446141
2019-05-08,0.0011744569788781228
2019-05-09,0.0002782849086622142
2019-05-10,-0.0020412569624111837
2019-05-13,-0.0019175469043146024
2019-05-14,-0.0020111057183446624
2019-05-15,-0.0025350525714430763
2019-05-16,0.0016608192943958497
2019-05-17,-0.0048006121382696346
2019-05-20,0.006458739849877714
2019-05-21,0.0005498296973707774
2019-05-22,-0.0006079798478009959
2019-05-23,0.0005187871507756694
2019-05-24,0.0038382311946725508
2019-05-27,0.0008616162659489217
2019-05-28,-0.00018196019399532816
2019-05-29,0.0008126271579074144
2019-05-30,-0.0023098238892617475
2019-05-31,-0.0014290985144614172
2019-06-03,-0.0009395825287351993
2019-06-04,0.0017085000043754982
2019-06-05,0.0006456990852309714
2019-06-06,0.0019677799127271675
2019-06-10,-0.0001807902716910864
2019-06-11,0.000574366805908659
2019-06-12,-0.0019256168440359833
2019-06-13,0.004545420964215441
2019-06-14,0.0007859128430548375
2019-06-17,0.0029376521966192823
2019-06-18,0.002700962271045839
2019-06-19,0.0010670334679224597
2019-06-20,0.0003333818560485105
2019-06-21,0.007878089067271582
2019-06-24,-0.0005073708333533499
2019-06-25,-6.302005753825758e-05
2019-06-26,0.004778157594200085
2019-06-27,0.0003355767483954747
2019-06-28,-0.0024087095266190385
2019-07-01,0.00027459519151793246
2019-07-02,0.002976016327109813
2019-07-03,0.0014189381328650053
2019-07-04,-0.0007807651417528769
2019-07-05,0.0003723066554110546
2019-07-08,-0.0005206218230949522
2019-07-09,0.00044217761725719564
2019-07-10,0.000747179801440085
2019-07-11,0.0016892243451482039
2019-07-12,0.0006381968669375068
2019-07-15,-0.0016576138270211118
2019-07-16,0.0005161744059683396
2019-07-17,8.897852897157152e-05
2019-07-18,0.001114365396047562
2019-07-19,0.00018919972645548185
2019-07-22,-0.003520755544408727
2019-07-23,0.0006298577014787997
2019-07-24,0.001707942790136717
2019-07-25,-0.0009329929019056362
2019-07-26,0.000946279319820472
2019-07-29,0.0005775958933886095
2019-07-30,0.002330947659532231
2019-07-31,0.0005120475223304661
2019-08-01,-0.0009059388669725305
2019-08-02,-0.0003096021705208882
2019-08-05,0.0022490699522066393
2019-08-06,-0.002160187299283526
2019-08-07,0.003305059107408914
2019-08-08,0.00025418183220027486
2019-08-09,9.098197902419891e-05
2019-08-12,-0.0006028788872418124
2019-08-13,-0.0016204893658969804
2019-08-14,0.0009590178673068352
2019-08-15,0.0004475245470824127
2019-08-16,-8.206908375556383e-06
2019-08-19,0.0011832208661285148
2019-08-20,-0.0003957419758896458
2019-08-21,0.0010221908965693726
2019-08-22,-0.0006895739968828789
2019-08-23,2.881372202034882e-05
2019-08-26,-0.0008591625589375708
2019-08-27,0.0028373625972631447
2019-08-28,0.003724326503457821
2019-08-29,-0.0004944552059569428
2019-08-30,0.00015152019863451556
2019-09-02,0.0009200084327942171
2019-09-03,0.00010798783846340324
2019-09-04,-2.626970125966209e-05
2019-09-05,0.0012938077638642922
2019-09-06,-0.001706035168032935
2019-09-09,-0.0018278560061279724
2019-09-10,0.003483095065125647
2019-09-11,0.001794242745171126
2019-09-12,-0.0011986118273475035
2019-09-16,0.0002689030562891808
2019-09-17,0.002801694419863266
2019-09-18,0.0015469701666009934
2019-09-19,0.0016593598305356758
2019-09-20,0.0020871443274293527
2019-09-23,-0.0006966445733301799
2019-09-24,-0.00038996614676433923
2019-09-25,0.0010360526984137183
2019-09-26,0.007039003985488797
2019-09-27,-0.0030467016432051105
2019-09-30,0.003126774207579749
2019-10-08,0.002231429776409612
2019-10-09,-0.001397229148793316
2019-10-10,0.0013697508632250013
2019-10-11,-7.710042310433377e-05
2019-10-14,-0.0025865443312888693
2019-10-15,-0.0003935157448066561
2019-10-16,-0.0015532279273189342
2019-10-17,0.0008008903199393598
2019-10-18,-0.0005112875910796098
2019-10-21,0.003657654006353005
2019-10-22,0.0004937411308214585
2019-10-23,0.0017207328852137287
2019-10-24,-6.590098316720458e-05
2019-10-25,0.0002656134333801751
2019-10-28,0.005249316801660561
2019-10-29,-0.006243577709224563
2019-10-30,-0.0007986681513846034
2019-10-31,-0.0016533500339861971
2019-11-01,-0.0008166430228136873
2019-11-04,0.0008494582656398126
2019-11-05,-0.0020569355892011676
2019-11-06,0.0010927504776441959
2019-11-07,-0.0005571902913627819
2019-11-08,0.001137943019306641
2019-11-11,-0.0012212212514113967
2019-11-12,-0.0006226552642312907
2019-11-13,0.0011767153877047195
2019-11-14,0.0013848066258814792
2019-11-15,0.0012322992638808868
2019-11-18,-0.0006532705322381113
2019-11-19,0.0012158219618071432
2019-11-20,-0.0011303320434954993
2019-11-21,-0.0001902040754044944
2019-11-22,0.0004378600084362144
2019-11-25,0.001641870705359078
2019-11-26,-0.0014180844797105447
2019-11-27,-0.002031984493354212
2019-11-28,-0.00034476383585864325
2019-11-29,0.0013150884545561142
2019-12-02,-0.000662379127637315
2019-12-03,0.0003636385134090092
2019-12-04,0.0005466961730895285
2019-12-05,0.0015664703643427248
2019-12-06,-0.0003182081832329561
2019-12-09,-0.0010454841337201384
2019-12-10,-0.0006558840331186673
2019-12-11,0.00042988307520827563
2019-12-12,-1.6154800692161006e-05
2019-12-13,0.0016028106319261222
2019-12-16,0.0010056757763805962
2019-12-17,-0.000632620691284046
2019-12-18,-0.0003693115117305852
2019-12-19,0.00015452181518521568
2019-12-20,0.000604401385493167
2019-12-23,0.0028787664186468824
2019-12-24,-0.002434416576196993
2019-12-25,0.000939128072409545
2019-12-26,-0.0017030232660735882
2019-12-27,0.0016368704427652953
2019-12-30,-0.0029318865515746955
2019-12-31,-0.0001943490380859501
2020-01-02,-0.0022243424500373032
2020-01-03,-6.135748920585438e-05
2020-01-06,-0.002826878277139435
2020-01-07,0.00048061039090772396
2020-01-08,0.00042767972733549244
2020-01-09,0.002419919514744356
2020-01-10,0.0023883555300819354
2020-01-13,-0.0029860044958306964
2020-01-14,-0.0005757639254411688
2020-01-15,0.0006768832035349958
2020-01-16,0.00047824568572634504
2020-01-17,-0.0023617610820631236
2020-01-20,-0.003666691223886363
2020-01-21,-0.0003409123653975218
2020-01-22,-0.00247842580699079
2020-01-23,-4.635814326952453e-05
2020-02-03,-0.0008924747410932188
2020-02-04,0.021759890599829433
2020-02-05,-0.004796952656292895
2020-02-06,-0.005708672248464178
2020-02-07,-0.0026781785850776615
2020-02-10,0.003267244721040695
2020-02-11,0.0053351892129446105
2020-02-12,-0.004184164928107664
2020-02-13,0.0017731120290918317
2020-02-14,-0.00013773309205427275
2020-02-17,0.0004273539947180563
2020-02-18,-0.0009626768544789277
2020-02-19,0.003264352658957807
2020-02-20,0.0022813613282120643
2020-02-21,-0.0010011072993504136
2020-02-24,-0.007993386158770342
2020-02-25,-0.010477832296982733
2020-02-26,0.014911721771518114
2020-02-27,0.00218101401584557
2020-02-28,0.0019077261082548758
2020-03-02,0.00023460395322612293
2020-03-03,0.0019523985526264474
2020-03-04,0.0010892615013892559
2020-03-05,0.0032210009840601544
2020-03-06,0.0012259867042766967
2020-03-09,-0.004408241121459183
2020-03-10,0.0036828537004479356
2020-03-11,0.0006706792991742865
2020-03-12,-0.0009107218700575882
2020-03-13,-0.00013912444105184177
2020-03-16,-0.0009995777021752222
2020-03-17,0.003054285822401043
2020-03-18,0.002731575984666671
2020-03-19,0.004483527287532738
2020-03-20,-0.002801379158997747
2020-03-23,-0.006182012934933791
2020-03-24,0.002919112032497239
2020-03-25,0.0001875372006485236
2020-03-26,-0.0024307162761871923
2020-03-27,-0.002082285930812237
2020-03-30,-0.005471963887551137
2020-03-31,0.0004955624200695495
2020-04-01,0.0032806812881160646
2020-04-02,0.0037214692357898788
2020-04-03,-0.0028436421679280573
2020-04-07,0.00021211505789713037
2020-04-08,3.3373326714927418e-06
2020-04-09,0.0011650120893718571
2020-04-10,-0.0035160124095431344
2020-04-13,-0.0012738301405757994
2020-04-14,0.0017431348497707055
2020-04-15,-5.4407304743104255e-05
2020-04-16,-0.000991725072203701
2020-04-17,0.0013950740188431489
2020-04-20,-0.0004846199749433677
2020-04-21,0.00033576523342060925
2020-04-22,0.000581829566239863
2020-04-23,-0.005082234128235351
2020-04-24,0.0014524212413340697
2020-04-27,-0.000670495935354929
2020-04-28,-0.005087114671145636
2020-04-29,-0.00018711139564224662
2020-04-30,-0.0004909510318916385
2020-05-06,0.00041622824437487563
2020-05-07,-0.0018402943059459536
2020-05-08,0.00032433487120318676
2020-05-11,-0.0006793087861488099
2020-05-12,-0.00263494685703128
2020-05-13,0.0012375733317840478
2020-05-14,0.00031555602483233046
2020-05-15,-0.0012012666586416394
2020-05-18,-0.002170389096827893
2020-05-19,-0.004537938205388373
2020-05-20,-0.0009166235305355704
2020-05-21,0.0014438856364324118
2020-05-22,0.0023978517673987343
2020-05-25,-0.0003468326878655586
2020-05-26,0.0010456630276730605
2020-05-27,-0.000563414045797067
2020-05-28,0.0011782270564098937
2020-05-29,-0.00022624304622093777
2020-06-01,-0.002201752385216669
2020-06-02,-0.0007286214044750824
2020-06-03,0.0006395039876962722
2020-06-04,-0.0017773308836189303
2020-06-05,0.00011087963714595147
2020-06-08,-0.0007129629685517474
2020-06-09,0.0008753622492902171
2020-06-10,-0.00012887345685216184
2020-06-11,0.0009276227442930702
2020-06-12,0.0011348266247678599
2020-06-15,0.0013204074461458837
2020-06-16,-0.00041821681706903993
2020-06-17,0.00023088817317691059
2020-06-18,0.0016136489063866136
2020-06-19,-0.00035002907507052615
2020-06-22,-0.00311432120813334
2020-06-23,0.0009201385323480967
2020-06-24,-0.00044596976221977997
2020-06-29,-0.0018337107327690942
2020-06-30,-0.0013914234100672346
2020-07-01,-0.0007032789297360172
2020-07-02,-0.0016217590654710682
2020-07-03,-0.00033606549019655867
2020-07-06,-0.009281737327443147
2020-07-07,0.0015677681062676429
2020-07-08,-0.0074119743881081585
2020-07-09,-0.00011030605531765075
2020-07-10,0.005635594355060695
2020-07-13,-0.004538871617459576
2020-07-14,0.0033277085723486125
2020-07-15,0.011716679835081782
2020-07-16,0.0008712465187603394
2020-07-17,0.0007435960159067165
2020-07-20,-0.00982861294948283
2020-07-21,0.004158736372180256
2020-07-22,0.0033423705666668
2020-07-23,-0.0003058976390747461
2020-07-24,-0.004821712133530921
2020-07-27,-0.0024896345317726963
2020-07-28,0.0028967457828370114
2020-07-29,0.002032908643865669
2020-07-30,-0.0003350623194399096
2020-07-31,0.0012902486680567496
2020-08-03,-0.0022622419174957026
2020-08-04,-0.0008480821210333318
2020-08-05,-0.003363980928622827
2020-08-06,-0.0035793082045530557
2020-08-07,-0.009161947682167736
2020-08-10,-0.001679160061400925
2020-08-11,0.0017042967892569247
2020-08-12,-0.005522238870044612
2020-08-13,-0.0018019457158562416
2020-08-14,0.0017034429488814954
2020-08-17,-3.34912934174883e-06
2020-08-18,0.0010403512197575647
2020-08-19,-0.0030151096022263905
2020-08-20,0.0019100533304000165
2020-08-21,0.0021670761476703807
2020-08-24,-0.00010387350586123483
2020-08-25,0.004553813744376172
2020-08-26,0.0017203372865485442
2020-08-27,-0.0008036269192279889
2020-08-28,0.004099438831492575
2020-08-31,-0.0018692948119261544
2020-09-01,-0.0037174095901274457
2020-09-02,-0.0036592281905500675
2020-09-03,0.0006231406290780339
2020-09-04,-0.0024128281304558246
2020-09-07,-0.006340092635696544
2020-09-08,-0.007648033210475499
2020-09-09,-0.0013547044290978284
2020-09-10,0.010087856415574213
2020-09-11,0.004875391189009603
2020-09-14,0.0020023922070575503
2020-09-15,0.0024412077691057976
2020-09-16,-0.002326912852203619
2020-09-17,0.005398443190689251
2020-09-18,0.0020051433560860157
2020-09-21,0.0016074593227685873
2020-09-22,0.0006877299045685101
2020-09-23,0.0018799572641719099
2020-09-24,0.00026630175931793496
2020-09-25,0.0022196485899131325
2020-09-28,-0.0014381697053932364
2020-09-29,0.0011418646684673989
2020-09-30,0.002701336654594836
2020-10-09,0.0006672284279655126
2020-10-12,0.0005741335621648122
2020-10-13,0.001857040106792972
2020-10-14,-0.0028369482086168284
2020-10-15,0.000863984716372025
2020-10-16,0.0016912738350957513
2020-10-19,-0.0006811981725273709
2020-10-20,-0.0003722362903419707
2020-10-21,0.00026982823355405604
2020-10-22,0.0016116131636200208
2020-10-23,-0.0005037963203856459
2020-10-26,-0.0010914888484524067
2020-10-27,0.0005571709811167983
2020-10-28,0.0009848041009931775
2020-10-29,0.0011506249295740038
2020-10-30,0.00045279646796976894
2020-11-02,-0.006208217126807024
2020-11-03,0.002553419851444305
2020-11-04,-0.001896081786282661
2020-11-05,-0.0008809795790862031
2020-11-06,-0.003040473995456443
2020-11-09,0.003328348996188668
2020-11-10,0.0018188602400374763
2020-11-11,-0.0036179378905772056
2020-11-12,-0.0021114176581077688
2020-11-13,3.367624433601115e-05
2020-11-16,-0.0038389824900508743
2020-11-17,-0.004341819796138038
2020-11-18,-0.0013077086029489424
2020-11-19,0.0024433064284548607
2020-11-20,-0.0016275001612062181
2020-11-23,-0.0038257007838435426
2020-11-24,-0.003630113643310536
2020-11-25,0.0007796386306676718
2020-11-26,0.00010181289373193802
2020-11-27,-0.003108001577175659
2020-11-30,8.392801680023442e-05
2020-12-01,0.0020807545487389386
2020-12-02,0.00027707316925077233
2020-12-03,0.0038847613233671382
2020-12-04,0.0004007892090218761
2020-12-07,0.0005808174900478842
2020-12-08,0.0018509256982226277
2020-12-09,-0.002718335880046562
2020-12-10,-0.001187553502149561
2020-12-11,-0.005716142080294657
2020-12-14,0.0009451553808272235
2020-12-15,0.0032112087141325883
2020-12-16,-0.0030287738432004333
2020-12-17,-0.0004131114534775514
2020-12-18,-0.004308901191982873
2020-12-21,-0.0019023976153146587
2020-12-22,-0.002731541243095194
2020-12-23,-0.0028305345087295377
2020-12-24,-0.0034055769227829373
2020-12-25,0.00028222068537282763
2020-12-28,-0.004834756756607881
2020-12-29,0.006147087477961433
2020-12-30,-0.0027685690609619957
2020-12-31,0.0015523961820165695
2021-01-04,-0.0018005787529617213
2021-01-05,0.0013346895052953542
2021-01-06,-0.008368248915524311
2021-01-07,-0.015419981381744715
2021-01-08,0.008131982922409943
2021-01-11,-0.00413020399075905
2021-01-12,-0.0019467642993809585
2021-01-13,-0.003073372206099566
2021-01-14,0.012343613953248556
2021-01-15,0.008266214961554798
2021-01-18,-0.002707703235964743
2021-01-19,0.007293479110219373
2021-01-20,-0.0019485390843615473
2021-01-21,-0.002169063376057651
2021-01-22,-0.0018280055050604038
2021-01-25,-0.00672920089210746
2021-01-26,0.0008422168893099935
2021-01-27,0.0008825244916189903
2021-01-28,0.005686089937963405
2021-01-29,-0.0013919314555999335
2021-02-01,-0.00491038403968934
2021-02-02,-0.00047125254611225884
2021-02-03,-0.0024106860925840485
2021-02-04,-0.0040944323918244395
2021-02-05,0.001150188366514416
2021-02-08,-0.00011875965152914549
2021-02-09,0.000911980951148611
2021-02-10,3.3025385964922244e-07
2021-02-18,0.0012959037079262013
2021-02-19,0.003264516479480964
2021-02-22,0.0038246071284018593
2021-02-23,-0.0019329588203068652
2021-02-24,0.004390527769389877
2021-02-25,-0.00227099091035038
2021-02-26,0.0025738088979195624
2021-03-01,0.0038913799715613352
2021-03-02,0.0007762638222618811
2021-03-03,-0.0005858612435202526
2021-03-04,-0.006475465088428415
2021-03-05,0.0016295679223055724
2021-03-08,-0.0026685631866418934
2021-03-09,-0.004027444090725037
2021-03-10,0.004709382565359795
2021-03-11,0.001642140770898446
2021-03-12,-0.0017123257386972885
2021-03-15,-0.00993587439213622
2021-03-16,0.0004059243313699421
2021-03-17,0.008725168782712695
2021-03-18,0.009951192233521146
2021-03-19,-0.006962522620612255
2021-03-22,-0.004319285702922303
2021-03-23,-0.000523983392672036
2021-03-24,-0.008162235926337975
2021-03-25,0.004455000419471995
2021-03-26,0.006903355328404073
2021-03-29,0.001965474797018722
2021-03-30,0.010494474513389833
2021-03-31,-0.007296836983641775
2021-04-01,0.007757652206593225
2021-04-02,0.00458778040812543
2021-04-06,0.00028041230811078587
2021-04-07,-0.0008784322216726943
2021-04-08,0.002248581629140895
2021-04-09,-0.002137351687072517
2021-04-12,-0.005064467995167413
2021-04-13,0.001982560940592343
2021-04-14,0.001053758267380375
2021-04-15,0.0020417654157161044
2021-04-16,-0.000554219540034373
2021-04-19,0.003100939573542358
2021-04-20,-0.00016618826042234976
2021-04-21,-0.0013298562587786915
2021-04-22,0.001468264970304483
2021-04-23,0.0005538969486791204
2021-04-26,0.00041945995927331406
2021-04-27,-0.0002947501795425092
2021-04-28,-0.0025480240460405714
2021-04-29,-0.0005570841616856751
2021-04-30,-0.0014975721671773102
2021-05-06,-0.0042623889519815055
2021-05-07,-0.0026062764179842603
2021-05-10,-0.008650316671825567
2021-05-11,0.0032910934585223556
2021-05-12,-0.0007387740330509016
2021-05-13,0.00017400812995626777
2021-05-14,0.0003033009357338561
2021-05-17,0.0021177901017067225
2021-05-18,-0.0016455736758791278
2021-05-19,-0.00027515815099896893
2021-05-20,0.002124984856761102
2021-05-21,0.0009488772347425599
2021-05-24,-5.261133622156376e-05
2021-05-25,-0.0011220812194718613
2021-05-26,0.0036911611647174733
2021-05-27,0.004329821984886139
2021-05-28,-0.0030156955196064955
2021-05-31,-0.0016998158073369962
2021-06-01,0.002265730969852371
2021-06-02,0.00309678349171658
2021-06-03,0.0009474831797876299
2021-06-04,-0.0004301161661337071
2021-06-07,-0.0015501718999667395
2021-06-08,0.0009180055211950997
2021-06-09,0.0030972498290283866
2021-06-10,-0.001677489067440321
2021-06-11,0.003422304922782637
2021-06-15,-0.0014925300834026708
2021-06-16,0.002505834790185641
2021-06-17,-0.003799337326081122
2021-06-18,-0.0032390656094256976
2021-06-21,-0.003333644501955049
2021-06-22,0.002271389019498797
2021-06-23,-0.0010073168791315023
2021-06-24,-0.0007337130840463276
2021-06-25,0.0024875253627155394
2021-06-28,0.0021623372923528193
2021-06-29,0.0010687265340330251
2021-06-30,-0.0035422018635410473
2021-07-01,0.009670894303886169
2021-07-02,-0.005416775028177936
2021-07-05,-0.004677659129188338
2021-07-06,0.001422850967344847
2021-07-07,0.0009030771195872346
2021-07-08,-0.004325134867465105
2021-07-09,0.001763887015569743
2021-07-12,0.0015333501353064927
2021-07-13,0.0008139090052585521
2021-07-14,0.001014496884842531
2021-07-15,-0.003263204107797811
2021-07-16,-0.003911256076502164
2021-07-19,-0.0015054187286076559
2021-07-20,6.40440386106317e-05
2021-07-21,-0.0009975471988318847
2021-07-22,-0.001586399468898954
2021-07-23,-0.00784734423693389
2021-07-26,-0.005433923955310784
2021-07-27,0.006116020777256027
2021-07-28,0.004287312880826705
2021-07-29,-0.006775069667833412
2021-07-30,-0.005138544087035572
2021-08-02,0.0037750421377120355
2021-08-03,0.006323647519729935
2021-08-04,-0.0036066009400128086
2021-08-05,-0.0011235339168854854
2021-08-06,-0.00475292493709362
2021-08-09,0.008063051604636828
2021-08-10,0.00387644787909828
2021-08-11,0.0008495345144684339
2021-08-12,-0.0027946198537871173
2021-08-13,-0.0019673235287520235
2021-08-16,0.004760767855649821
2021-08-17,0.0002181527159961262
2021-08-18,-0.0003757456999289831
2021-08-19,0.00017546141902378552
2021-08-20,-0.004209239109854292
2021-08-23,0.0009848482521852206
2021-08-24,-0.0016260724031377984
2021-08-25,0.00033371279647334117
2021-08-26,-0.004395263203993512
2021-08-27,-0.0028847918893386234
2021-08-30,-0.003216929394980943
2021-08-31,-0.007746857327274634
2021-09-01,0.006302403164145898
2021-09-02,-0.010359138624991134
2021-09-03,0.005277184088098911
2021-09-06,0.006629696659210548
2021-09-07,-0.0034972489176918198
2021-09-08,-0.002242376024474058
2021-09-09,-0.006356609099690675
2021-09-10,0.004092843006818881
2021-09-13,-0.00877636073544043
2021-09-14,0.008047126582252765
2021-09-15,-0.008176916908682493
2021-09-16,-0.0008642593085761187
2021-09-17,0.0016330598405574065
2021-09-22,-0.005671403245017458
2021-09-23,0.0015531311065055155
2021-09-24,0.005037166275638138
2021-09-27,0.002883181547774078
2021-09-28,-0.0008620617035359894
2021-09-29,0.0018322861240006663
2021-09-30,0.001095452146643857
2021-10-08,-0.0021984589500591775
2021-10-11,0.0012720084890928335
2021-10-12,-0.0003247961270922521
2021-10-13,0.00665818704708266
2021-10-14,0.0019559651613675873
2021-10-15,0.004439983207861426
2021-10-18,-0.0016671732148683194
2021-10-19,-0.0017582664869011826
2021-10-20,0.0014793612107829052
2021-10-21,0.003077567341016397
2021-10-22,-0.005159858049413645
2021-10-25,0.00306324113774305
2021-10-26,0.0007289026230507564
2021-10-27,-0.0029759185603129186
2021-10-28,-0.009779779628918024
2021-10-29,0.0006914919565908263
2021-11-01,0.002516155270613756
2021-11-02,-0.0050936156276212025
2021-11-03,0.0036181578617159533
2021-11-04,-0.002274902505645573
2021-11-05,-0.0014567245539367718
2021-11-08,0.0034609402323592777
2021-11-09,0.0016490521875747732
2021-11-10,0.0008444411541414605
2021-11-11,0.0008348747746563523
2021-11-12,-0.001930231091444556
2021-11-15,0.00644748790994692
2021-11-16,-0.0011683139698863507
2021-11-17,0.002597542823958944
2021-11-18,1.8815956748754158e-05
2021-11-19,0.0013400046423148598
