Date,ret
2019-04-03,0.0066681552449548934
2019-04-04,-0.003728140607438537
2019-04-08,-0.006561037226880865
2019-04-09,0.010861008453085384
2019-04-10,0.004714938126315233
2019-04-11,0.0065212290580036626
2019-04-12,0.0050429829564065404
2019-04-15,0.0027095667977582822
2019-04-16,-0.0034365521987378966
2019-04-17,-0.00023052370047097967
2019-04-18,0.00040956106999310345
2019-04-19,-0.001623664581672811
2019-04-22,0.0009419154049613559
2019-04-23,0.010655666483696064
2019-04-24,-0.006722751845205499
2019-04-25,0.009508452611068766
2019-04-26,0.005668054771259489
2019-04-29,0.01922978574397957
2019-04-30,-0.0052723418964549145
2019-05-06,0.009054844023681827
2019-05-07,0.002242721377533537
2019-05-08,0.002672308868736521
2019-05-09,0.004536421328559712
2019-05-10,-0.01096096622934474
2019-05-13,-0.0067267744079144215
2019-05-14,-0.0034777957162908865
2019-05-15,-0.010982412622499532
2019-05-16,0.005283355911458949
2019-05-17,-0.007793317655153509
2019-05-20,0.015965488801728923
2019-05-21,0.00248454421891418
2019-05-22,0.0005265474485828614
2019-05-23,0.009403750687754144
2019-05-24,0.014393634776083755
2019-05-27,-0.006311122746389876
2019-05-28,-0.004020373207468695
2019-05-29,-0.006851091633223075
2019-05-30,0.000973385644620255
2019-05-31,-0.00027731554776193735
2019-06-03,0.005163113733805
2019-06-04,0.008460295214983381
2019-06-05,0.001112864974680985
2019-06-06,0.012286067906589752
2019-06-10,-0.0010538074415548694
2019-06-11,-0.0056464990769771045
2019-06-12,-0.008115383549589867
2019-06-13,0.00818544548826257
2019-06-14,0.009749457863295997
2019-06-17,0.009067746032629307
2019-06-18,0.0075765310948119795
2019-06-19,-0.004149644408947096
2019-06-20,0.005919163616088323
2019-06-21,0.006493310096550957
2019-06-24,-0.0011808947803800948
2019-06-25,0.0023698799324027575
2019-06-26,0.016052765112407573
2019-06-27,-0.0038715441210805477
2019-06-28,-0.000923288365050649
2019-07-01,-0.0031960289625700203
2019-07-02,0.009536236223942951
2019-07-03,0.005269533002938099
2019-07-04,0.006335290609496254
2019-07-05,0.001172977825739864
2019-07-08,0.0015984882544609058
2019-07-09,0.0018293675342969887
2019-07-10,0.004242736159035217
2019-07-11,0.0033448747615275427
2019-07-12,0.006978288736035703
2019-07-15,-0.005184940032276536
2019-07-16,-0.0003326537695340862
2019-07-17,0.0019707515404789352
2019-07-18,0.004593056379993639
2019-07-19,0.0022253502037403194
2019-07-22,0.0024176980038367116
2019-07-23,-0.004753647835037077
2019-07-24,-0.0006196915277137342
2019-07-25,-0.0019158898103810744
2019-07-26,0.005728573230153725
2019-07-29,-0.004262764255713123
2019-07-30,0.008341143272903683
2019-07-31,0.0012466236269965706
2019-08-01,-0.004970005635008507
2019-08-02,-0.002393563643272246
2019-08-05,-0.000611754889303642
2019-08-06,-0.009233349020644346
2019-08-07,0.00814189195864131
2019-08-08,-0.0020217894260696617
2019-08-09,0.0020811078801327206
2019-08-12,-0.003626966906838683
2019-08-13,-0.007377119709319069
2019-08-14,0.004588948599774224
2019-08-15,-0.004843029485738065
2019-08-16,0.002012726305488951
2019-08-19,-0.0006183178279726212
2019-08-20,-0.0008108890408394134
2019-08-21,0.002919936253487008
2019-08-22,0.001304797006841333
2019-08-23,0.004601471016051703
2019-08-26,-0.006280826785193356
2019-08-27,0.0061154267313212034
2019-08-28,0.01263242147184797
2019-08-29,-0.005639516145326141
2019-08-30,0.00641272259457098
2019-09-02,-0.0011769807843386923
2019-09-03,-0.006637140773282535
2019-09-04,0.002580016907276248
2019-09-05,-2.1991297791798883e-05
2019-09-06,-0.0010893723976568193
2019-09-09,-0.009093662147127247
2019-09-10,0.005537578451083611
2019-09-11,0.0103238253219783
2019-09-12,0.0008848905597553785
2019-09-16,-0.0032281363452569267
2019-09-17,0.0036961831299994197
2019-09-18,0.005795399545748451
2019-09-19,0.0013972982610981986
2019-09-20,0.005376286400517497
2019-09-23,-0.006785530391324233
2019-09-24,-0.00015760076692917548
2019-09-25,0.011040118177863
2019-09-26,0.02634508462065334
2019-09-27,-0.005540105344869252
2019-09-30,0.014308002089276897
2019-10-08,0.0035855916129501225
2019-10-09,-0.00553681774177245
2019-10-10,-0.0009206302818833747
2019-10-11,0.004083657110171425
2019-10-14,-0.008679990945776548
2019-10-15,0.003957207237672955
2019-10-16,-8.315159814513244e-05
2019-10-17,0.0004592319961849213
2019-10-18,0.001656733725282954
2019-10-21,0.015559770505378611
2019-10-22,-0.0036836591990963546
2019-10-23,0.004945433827513162
2019-10-24,0.002275814678668306
2019-10-25,0.00302347252868905
2019-10-28,0.0016249513090747167
2019-10-29,-0.007694259697654863
2019-10-30,-0.000698369242668714
2019-10-31,0.0028666852010241807
2019-11-01,-0.004081840725940266
2019-11-04,-0.0033359098376397776
2019-11-05,-0.002017917837728785
2019-11-06,0.0032860905036743064
2019-11-07,-0.004445651309073505
2019-11-08,0.0046829531701337666
2019-11-11,-0.006733010407996655
2019-11-12,-0.005712400540061965
2019-11-13,0.0009641818499496343
2019-11-14,-0.0012332616528632325
2019-11-15,0.006869566330968944
2019-11-18,-0.003917279858227382
2019-11-19,-0.001196470618098494
2019-11-20,-0.00308893308995359
2019-11-21,0.0022665869994811525
2019-11-22,0.008746511289110172
2019-11-25,0.01618609070490085
2019-11-26,-0.0023234623763001556
2019-11-27,-0.0071049712165768535
2019-11-28,0.0010165195446395778
2019-11-29,0.002432702585916732
2019-12-02,-0.0025738858872348734
2019-12-03,0.0014479064533754245
2019-12-04,0.0005429910063128854
2019-12-05,-0.002008936078803234
2019-12-06,-0.0029285072560391416
2019-12-09,-0.00580581513246595
2019-12-10,-0.01192006669123346
2019-12-11,0.0035078838846345356
2019-12-12,-0.0019028307554331174
2019-12-13,0.006828167065702688
2019-12-16,-0.006283072094106883
2019-12-17,-0.0019478391802044432
2019-12-18,-0.006811035358135157
2019-12-19,0.007766704964652217
2019-12-20,0.005184494092498619
2019-12-23,0.010799427655380608
2019-12-24,-0.00611519103530477
2019-12-25,-0.003456341494603602
2019-12-26,-0.0045739662815582945
2019-12-27,0.006881209993343561
2019-12-30,0.008979110727941225
2019-12-31,0.0027795164371690385
2020-01-02,-0.0140802476226824
2020-01-03,0.00012884023552129937
2020-01-06,-0.009815186163213977
2020-01-07,-0.0009176222622902224
2020-01-08,-0.0014911442972675819
2020-01-09,0.007485853946287167
2020-01-10,0.006240414322198108
2020-01-13,-0.012016752673997818
2020-01-14,-0.00016087547268138193
2020-01-15,-0.0013136913092691165
2020-01-16,-0.005938518063518378
2020-01-17,-0.004105068437557124
2020-01-20,-0.005967701094542422
2020-01-21,8.130343230677677e-05
2020-01-22,-0.014667326746829435
2020-01-23,-0.003609179152552898
2020-02-03,-0.012124256580152135
2020-02-04,0.016178032137285088
2020-02-05,-0.019546352772241572
2020-02-06,-0.022365320385866642
2020-02-07,-0.0025964731393971156
2020-02-10,0.018894269154984104
2020-02-11,0.02592496228758121
2020-02-12,-0.015235461528541685
2020-02-13,0.0030058238147144933
2020-02-14,0.005848296777324654
2020-02-17,0.0013245901025581847
2020-02-18,-0.005429704708434801
2020-02-19,0.018179206719872953
2020-02-20,0.007457558204437161
2020-02-21,-0.005207503180323677
2020-02-24,-0.022571579088138397
2020-02-25,-0.031139876488853545
2020-02-26,0.03895603561357048
2020-02-27,0.014206614232765164
2020-02-28,0.0006910700986315146
2020-03-02,0.002549984915564553
2020-03-03,-0.0018973649077741895
2020-03-04,0.008377100485530897
2020-03-05,0.008078221420022935
2020-03-06,7.840737007520503e-06
2020-03-09,-0.0036523412978231515
2020-03-10,0.006167001651626709
2020-03-11,0.004972000648339024
2020-03-12,-0.0013636677312011194
2020-03-13,0.005434355965384004
2020-03-16,0.004245052113564275
2020-03-17,0.004398721921703472
2020-03-18,0.004351490480376596
2020-03-19,0.0011963433703017917
2020-03-20,0.0026356773138130913
2020-03-23,0.0035935518411699743
2020-03-24,0.010383271375794948
2020-03-25,-0.0012602285184476932
2020-03-26,-0.0008740444510828664
2020-03-27,0.0038813301392735255
2020-03-30,-0.002744116246069593
2020-03-31,0.005007926048464258
2020-04-01,0.005297635236326805
2020-04-02,-0.001645026084264957
2020-04-03,-0.0032379695543418748
2020-04-07,-0.010407593825960265
2020-04-08,0.007230490513900461
2020-04-09,0.00268486010089565
2020-04-10,0.005496821262637584
2020-04-13,0.004174070466170781
2020-04-14,-0.002616994278329239
2020-04-15,-0.0024621558297824478
2020-04-16,-0.0033149568146918105
2020-04-17,0.005336055931647507
2020-04-20,-0.009594469061268004
2020-04-21,-0.0020457256641145593
2020-04-22,-0.0008961176647265933
2020-04-23,-0.004000658594170015
2020-04-24,0.015032728358681767
2020-04-27,0.007066601626233153
2020-04-28,-0.002812712114062539
2020-04-29,0.010437370546324135
2020-04-30,-0.004261270758249926
2020-05-06,-0.009228988721533719
2020-05-07,-0.003989870868309392
2020-05-08,0.0019249195943486248
2020-05-11,-0.0010744180405724481
2020-05-12,-0.009625962814832072
2020-05-13,-0.0018029924523325271
2020-05-14,-0.0017503938883225217
2020-05-15,-0.0069835428660436055
2020-05-18,0.0026023789508629117
2020-05-19,-0.01838378787391398
2020-05-20,0.0037446709806976328
2020-05-21,0.013188666654230557
2020-05-22,0.006709133084031971
2020-05-25,0.002472144962335017
2020-05-26,-0.005846644264602983
2020-05-27,0.0001632111511144876
2020-05-28,0.00743605151683073
2020-05-29,0.0009046878471305189
2020-06-01,-0.01689399723538793
2020-06-02,0.004565944529614682
2020-06-03,-0.005541829422622583
2020-06-04,-0.002024792977814641
2020-06-05,0.0030070085511632694
2020-06-08,0.007051462950317076
2020-06-09,-0.0017336581842222476
2020-06-10,-0.0012217949650196213
2020-06-11,-0.0019019501701968455
2020-06-12,-0.0018304950979116425
2020-06-15,0.0019145985004075804
2020-06-16,-0.004152803048935803
2020-06-17,0.0011265505712050226
2020-06-18,0.010322097897056305
2020-06-19,-0.0010081792183419761
2020-06-22,-0.00558172149780347
2020-06-23,-0.0030764472090006644
2020-06-24,0.0009114009103601026
2020-06-29,-0.00788267270524174
2020-06-30,-0.007026656581786285
2020-07-01,-0.0017756437170393944
2020-07-02,0.006007610097980063
2020-07-03,0.0008522664644744285
2020-07-06,-0.014980082278828952
2020-07-07,-0.005701970698797281
2020-07-08,-0.016641488125127217
2020-07-09,-0.007504557330552698
2020-07-10,0.0028898816945405895
2020-07-13,-0.00363733958682419
2020-07-14,0.009304995462867815
2020-07-15,0.0276589065852988
2020-07-16,0.013043097928573548
2020-07-17,0.0016690369309790825
2020-07-20,-0.009790259020794872
2020-07-21,0.008801886784198848
2020-07-22,-0.00022159860716687227
2020-07-23,-0.005404020275281702
2020-07-24,0.0012079626052451248
2020-07-27,0.0024281647460057784
2020-07-28,0.002846728649799417
2020-07-29,-0.005328302739551132
2020-07-30,-0.0037377273331018327
2020-07-31,-0.0032480199411770733
2020-08-03,-0.010428901828767382
2020-08-04,0.003890321098970126
2020-08-05,-0.01120891188478237
2020-08-06,-0.005815798513961761
2020-08-07,-0.016784868288259314
2020-08-10,0.006451597155509285
2020-08-11,0.004484362599013768
2020-08-12,0.0030492287653280676
2020-08-13,0.0001586243711824628
2020-08-14,0.004356877487814233
2020-08-17,-0.005231481685406707
2020-08-18,-0.006153189025814795
2020-08-19,0.0047022655627457985
2020-08-20,0.010353613036264045
2020-08-21,0.005929316173074855
2020-08-24,-0.0032376886436632077
2020-08-25,0.007952086176056942
2020-08-26,0.005964539929916135
2020-08-27,0.0004988554311249217
2020-08-28,0.008152026613653954
2020-08-31,-0.009780752860724771
2020-09-01,-0.010325320863299712
2020-09-02,-0.0072046215074895855
2020-09-03,0.011067003325458596
2020-09-04,-0.006954601813791161
2020-09-07,-0.017148588000885992
2020-09-08,-0.015395010709084275
2020-09-09,0.021672966705831374
2020-09-10,0.029350294827872846
2020-09-11,0.0003884321609854101
2020-09-14,-0.012407038838873244
2020-09-15,0.006597463712530838
2020-09-16,-0.003440193205832609
2020-09-17,0.009635624875547182
2020-09-18,0.008259893237778811
2020-09-21,0.0011130146161987505
2020-09-22,2.985840425135007e-05
2020-09-23,-0.003963391102413819
2020-09-24,0.011053500377206982
2020-09-25,0.00463955779954849
2020-09-28,0.0024896851906874243
2020-09-29,-0.002425819111910598
2020-09-30,0.0034301922743955786
2020-10-09,-0.017368699383700455
2020-10-12,-0.010761237536423059
2020-10-13,-0.0049698840540019825
2020-10-14,-0.008003940427731433
2020-10-15,0.01000511670320156
2020-10-16,0.0025271868235699434
2020-10-19,-0.001101275993184072
2020-10-20,-0.0050004403300648315
2020-10-21,0.005851289063031947
2020-10-22,0.0028433730768224986
2020-10-23,0.007537377531061748
2020-10-26,-0.011632176162499282
2020-10-27,0.005154747722459945
2020-10-28,-0.003155679004853816
2020-10-29,0.004014810380904413
2020-10-30,0.011073218227000876
2020-11-02,-0.01955312776021284
2020-11-03,0.008458742080532655
2020-11-04,-0.0022985277124536463
2020-11-05,-0.00441843227183094
2020-11-06,0.006557516708192842
2020-11-09,-0.002809303947983604
2020-11-10,0.012576545935708184
2020-11-11,0.008875670194611458
2020-11-12,-0.003590520194456198
2020-11-13,0.0011306463378093449
2020-11-16,-0.005456934005060582
2020-11-17,-0.0028898297254537977
2020-11-18,-0.005314641807653817
2020-11-19,0.005810820902607197
2020-11-20,-0.0057220331244589185
2020-11-23,-0.008854524825637516
2020-11-24,-0.004152646171103851
2020-11-25,0.006783138400712145
2020-11-26,0.007147151178817175
2020-11-27,-0.00023787260980602867
2020-11-30,-1.1816479412831045e-05
2020-12-01,2.549765808151569e-05
2020-12-02,0.0037667464169071204
2020-12-03,0.010953540102092426
2020-12-04,0.0007414751462211267
2020-12-07,-0.0024288076242871275
2020-12-08,0.002563218417773689
2020-12-09,-0.0025675276291544785
2020-12-10,0.0030654946439119084
2020-12-11,-0.009162838678184838
2020-12-14,-0.0032460907737360007
2020-12-15,0.004528087087733515
2020-12-16,-0.00735420156791212
2020-12-17,-0.0012629931591675355
2020-12-18,-0.009405175368575549
2020-12-21,-0.01388978216405975
2020-12-22,-0.006371446681357411
2020-12-23,-0.015136050780487081
2020-12-24,-0.008274125267986968
2020-12-25,-0.0012274641824671275
2020-12-28,-0.018700308495949617
2020-12-29,0.03282808928446282
2020-12-30,-0.011712993147031756
2020-12-31,0.00462098700860389
2021-01-04,-0.017807314836448047
2021-01-05,0.005026464850811981
2021-01-06,-0.011490885452784493
2021-01-07,-0.034545673407479535
2021-01-08,0.021504547170446996
2021-01-11,-0.0035100865184360674
2021-01-12,-0.0054107205956259235
2021-01-13,-0.006300377682506552
2021-01-14,0.036909495132313466
2021-01-15,0.0160137576172544
2021-01-18,-0.009140363466267298
2021-01-19,0.019719804551560426
2021-01-20,-0.008488073883452785
2021-01-21,-0.002282790460528812
2021-01-22,-0.0027603158571293945
2021-01-25,-0.013843007743658226
2021-01-26,0.0063310733889889535
2021-01-27,0.0016245628638607982
2021-01-28,0.01741195296539723
2021-01-29,-0.0013451698131824244
2021-02-01,-0.015526799394918184
2021-02-02,-0.0034714616005954396
2021-02-03,-0.006317008120051806
2021-02-04,-0.009987870376159036
2021-02-05,0.01673128420544783
2021-02-08,0.00534749819344401
2021-02-09,-0.004041333160116976
2021-02-10,0.003079649475642745
2021-02-18,0.0029678610636708937
2021-02-19,0.011305930192652785
2021-02-22,0.0017942788400527616
2021-02-23,-0.0026127750563580835
2021-02-24,0.012011894640543041
2021-02-25,-0.001031542742872706
2021-02-26,0.007722852809867832
2021-03-01,-0.0013715502916076365
2021-03-02,0.008514922414398766
2021-03-03,-0.004744998574664764
2021-03-04,-0.006281898984600551
2021-03-05,0.009660083386562934
2021-03-08,-0.00041533601571618756
2021-03-09,0.005832288432385757
2021-03-10,0.0051915988310934115
2021-03-11,-0.003923249947286697
2021-03-12,0.0005790514603609593
2021-03-15,-0.013244495153665164
2021-03-16,0.0050093744170019595
2021-03-17,0.011680616158497522
2021-03-18,0.010033041550612826
2021-03-19,-0.002834099274378778
2021-03-22,-0.00975330845666459
2021-03-23,0.011066260360585216
2021-03-24,-0.0038116210139479308
2021-03-25,0.010873424027036328
2021-03-26,0.005796821996390242
2021-03-29,-0.001474042124270495
2021-03-30,0.014902264119228497
2021-03-31,-0.006922345594220896
2021-04-01,0.011147231658909181
2021-04-02,0.00914551510489598
2021-04-06,-0.003201768740292302
2021-04-07,-0.007939558721635136
2021-04-08,0.008925468071739582
2021-04-09,0.0009009672372211157
2021-04-12,-0.00847556437126589
2021-04-13,0.012386349649180579
2021-04-14,0.0028308762337867464
2021-04-15,0.01181986210039932
2021-04-16,-0.0012432560697042266
2021-04-19,0.002731816514689695
2021-04-20,0.0009151795977296534
2021-04-21,0.0017614062472169163
2021-04-22,-0.0021757024986161057
2021-04-23,0.00042459416171860675
2021-04-26,0.004733205430766525
2021-04-27,0.0001415065109361931
2021-04-28,-0.008394942531818805
2021-04-29,0.0075312510752855565
2021-04-30,-0.008219939427514806
2021-05-06,-0.01104405742894328
2021-05-07,0.0011501852825417701
2021-05-10,-0.028476845037714697
2021-05-11,0.007730208343816792
2021-05-12,-0.006056788983434484
2021-05-13,0.006459506376829301
2021-05-14,0.004950619936720335
2021-05-17,0.003737784536265119
2021-05-18,-0.009172267082759866
2021-05-19,-0.0023497073043705925
2021-05-20,0.004357074900665454
2021-05-21,-0.0020389006418308642
2021-05-24,0.0036087106140375025
2021-05-25,-0.00555611432261853
2021-05-26,0.004626698489727572
2021-05-27,0.003619261188082602
2021-05-28,-0.007325049563689149
2021-05-31,-0.016046410132220013
2021-06-01,0.0037817005112627585
2021-06-02,0.010997590744544556
2021-06-03,0.007824646644454088
2021-06-04,0.0017323823367363998
2021-06-07,-0.006308448638453134
2021-06-08,0.006880751860787202
2021-06-09,0.007913471567193011
2021-06-10,-0.007749670778086368
2021-06-11,0.00549227808884077
2021-06-15,0.0011195948500930374
2021-06-16,0.01238322667200511
2021-06-17,-0.01359309222495651
2021-06-18,-0.007394284479323916
2021-06-21,-0.012549514864122917
2021-06-22,0.005006555637813326
2021-06-23,-0.005096867338859741
2021-06-24,0.008453335696686748
2021-06-25,0.006433181068937954
2021-06-28,-0.0027404662172215363
2021-06-29,-0.000398156084024129
2021-06-30,-0.00787525469681725
2021-07-01,0.02074187983130437
2021-07-02,-0.013058763914687098
2021-07-05,-0.01155629736964321
2021-07-06,0.005286353318365543
2021-07-07,-0.00700411704651176
2021-07-08,-0.012072351860102144
2021-07-09,0.00342906699518999
2021-07-12,-0.006118705854534893
2021-07-13,0.002621683662592778
2021-07-14,0.008302021578375418
2021-07-15,-0.012067329331256652
2021-07-16,-0.005977887601914497
2021-07-19,0.0031947574395562945
2021-07-20,-0.0036578468345270488
2021-07-21,-0.014452447976153105
2021-07-22,-0.008390504301479307
2021-07-23,-0.007951388470568829
2021-07-26,-0.013860590218196078
2021-07-27,0.02469136258957559
2021-07-28,0.005212110214129546
2021-07-29,-0.03386175937700151
2021-07-30,-0.009923871282313038
2021-08-02,0.005949822031236972
2021-08-03,0.026100034199735105
2021-08-04,-0.01961624461521308
2021-08-05,-0.0007036362744533235
2021-08-06,-0.008653788852805842
2021-08-09,0.019812464396058695
2021-08-10,0.0036723389064585842
2021-08-11,-0.007040625431821985
2021-08-12,-0.0039877230351511046
2021-08-13,0.0013755807421293904
2021-08-16,0.01629523195200673
2021-08-17,0.006616940906557036
2021-08-18,0.0005924000957733423
2021-08-19,-0.001965795976786493
2021-08-20,-0.006849681794848771
2021-08-23,-0.006214039038151202
2021-08-24,0.0009816538566924191
2021-08-25,-0.0016855553237290957
2021-08-26,-0.0033273248599771255
2021-08-27,-0.009127957110851456
2021-08-30,-0.016704812553066654
2021-08-31,-0.00923143981980257
2021-09-01,0.03069474220093344
2021-09-02,-0.02529739315685083
2021-09-03,0.02020875713298982
2021-09-06,0.01092457970825314
2021-09-07,-0.005635622024880571
2021-09-08,0.00306283891720338
2021-09-09,-0.007037919074478193
2021-09-10,0.004816337129815416
